row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2025VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2025VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND
Thu nhập từ cho thuê BĐSĐT,Thu nhập từ cho thuê BĐSĐT,Thu nhập từ cho thuê BĐSĐT,73.152.373.942,74.282.566.720,73152373942.0,74282566720.0
Chi phí trực tiếp của các BĐSĐT tạo thu nhập cho thuê trong năm,Chi phí trực tiếp của các BĐSĐT tạo thu nhập cho thuê trong năm,Chi phí trực tiếp của các BĐSĐT tạo thu nhập cho thuê trong năm,(26.432.837.269),(26.809.151.760),-26432837269.0,-26809151760.0
