row_label_raw,row_label_full,Các bên liên quan,Giao dịch,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2025 VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 VND,numeric__Giao dịch,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2025 VND,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 VND
Công ty con (tiếp theo),Công ty con (tiếp theo),Công ty con (tiếp theo),Công ty con (tiếp theo),Công ty con (tiếp theo),Công ty con (tiếp theo),,,
BVF,Công ty con (tiếp theo) > BVF,BVF,Lợi nhuận được nhậnDoanh thu dịch vụ CNTTDoanh thu cho thuê văn phòngDoanh thu phí đào tạo,73.583.000.0001.190.797.5172.539.110.000809.140.000,66.695.000.0001.424.623.5224.062.576.000-,,7.358300000011908e+39,
BVIF,Công ty con (tiếp theo) > BVIF,BVIF,Cổ tức được nhận,21.000.000.000,35.700.000.000,,21000000000.0,35700000000.0
BVSC,BVSC,BVSC,Cổ tức được nhậnDoanh thu dịch vụ CNTTPhí lưu kýPhí dịch vụ chứng khoánPhí tư vấnDoanh thu cho thuê văn phòng,34.624.954.40068.719.541(258.698.652)(108.071.769)(150.000.000)9.785.696.400,34.624.954.40053.916.833(232.768.051)(170.096.991)(300.000.000)10.171.046.400,,,
BVInvest,BVInvest,BVInvest,Lợi nhuận được nhậnDoanh thu cho thuê văn phòng và khai thác bãi xeDoanh thu dịch vụ CNTTPhí quản lý tòa nhà và thủ lao ủy thác cho thuê văn phòngChi phí sửa chữa và các dịch vụ khácChi phí năng lượng,8.685.000.00073.063.651.22848.000.000(7.328.856.770)(20.198.114.546)(2.063.798.008),5.645.000.00074.508.396.104209.281.983(6.951.817.742)(2.862.048.436)(1.584.441.906),,,
