row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025VND,Ngày 31 tháng 12năm 2024VND,numeric__Ngày 31 tháng 12năm 2025VND,numeric__Ngày 31 tháng 12năm 2024VND
Phải thu đóng góp an sinh xã hội,Phải thu đóng góp an sinh xã hội,Phải thu đóng góp an sinh xã hội,-,2.920.000.000,,2920000000.0
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,91.537.792,267.088.232,91537792.0,267088232.0
Tiền đặt cọc thuê văn phòng,Tiền đặt cọc thuê văn phòng,Tiền đặt cọc thuê văn phòng,-,678.580.000,,678580000.0
Phải thu Công đoàn Cơ quan Tập đoàn Bảo Việt,Phải thu Công đoàn Cơ quan Tập đoàn Bảo Việt,Phải thu Công đoàn Cơ quan Tập đoàn Bảo Việt,729.344.400,729.344.400,729344400.0,729344400.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,180.082.677,407.588.862,180082677.0,407588862.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.000.964.869,5.002.601.494,1000964869.0,5002601494.0
