row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025VND,Ngày 31 tháng 12năm 2024VND,numeric__Ngày 31 tháng 12năm 2025VND,numeric__Ngày 31 tháng 12năm 2024VND
Công ty TNHH MTV Đầu tư Bảo Việt,Công ty TNHH MTV Đầu tư Bảo Việt,Công ty TNHH MTV Đầu tư Bảo Việt,9.369.640.623,1.185.779.735,9369640623.0,1185779735.0
Công ty Cổ phần Tập đoàn HiPT,Công ty Cổ phần Tập đoàn HiPT,Công ty Cổ phần Tập đoàn HiPT,4.033.989.304,3.497.824.440,4033989304.0,3497824440.0
Công ty Cổ phần Ứng dụng khoa học và công nghệ MITEC,Công ty Cổ phần Ứng dụng khoa học và công nghệ MITEC,Công ty Cổ phần Ứng dụng khoa học và công nghệ MITEC,-,3.930.300.000,,3930300000.0
Công ty Cổ phần Chứng khoán Bảo Việt,Công ty Cổ phần Chứng khoán Bảo Việt,Công ty Cổ phần Chứng khoán Bảo Việt,-,150.000.000,,150000000.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,5.506.152.677,10.224.110.783,5506152677.0,10224110783.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,18.909.782.604,18.988.014.958,18909782604.0,18988014958.0
