row_label_raw,row_label_full,col_0,Chưa quá hạn và không giảm giá trị,Quá hạn nhưng không giảm giá trị riêng lẻ,Bị giảm giá trị riêng lẻ (*),Đơn vị tính: VND Tổng cộng,numeric__Chưa quá hạn và không giảm giá trị,numeric__Quá hạn nhưng không giảm giá trị riêng lẻ,numeric__Bị giảm giá trị riêng lẻ (*),numeric__Đơn vị tính: VND Tổng cộng
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,121.632.333.139,-,-,121.632.333.139,121632333139.0,,,121632333139.0
Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,2.627.231.583.570,-,-,2.627.231.583.570,2627231583570.0,,,2627231583570.0
- Hợp đồng tiền gửi,- Hợp đồng tiền gửi,- Hợp đồng tiền gửi,2.627.231.583.570,-,-,2.627.231.583.570,2627231583570.0,,,2627231583570.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,1.775.497.782.182,-,-,1.775.497.782.182,1775497782182.0,,,1775497782182.0
- Phải thu từ các bên liên quan,- Phải thu từ các bên liên quan,- Phải thu từ các bên liên quan,63.454.748.382,-,-,63.454.748.382,63454748382.0,,,63454748382.0
- Phải thu cổ tức và lợi nhuận,- Phải thu cổ tức và lợi nhuận,- Phải thu cổ tức và lợi nhuận,1.707.231.904.100,-,-,1.707.231.904.100,1707231904100.0,,,1707231904100.0
- Phải thu khác,- Phải thu khác,- Phải thu khác,4.811.129.700,-,-,4.811.129.700,4811129700.0,,,4811129700.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.524.361.698.891,-,-,4.524.361.698.891,4524361698891.0,,,4524361698891.0
