row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2025VND,Ngày 31 tháng 12năm 2024VND,numeric__Ngày 31 tháng 12năm 2025VND,numeric__Ngày 31 tháng 12năm 2024VND
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,206.209.274,206.209.274,206209274.0,206209274.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,77.715.394.462,71.426.123.865,77715394462.0,71426123865.0
Tiền gửi ngân hàng (VND),Tiền gửi ngân hàng (VND),Tiền gửi ngân hàng (VND),77.444.645.732,71.149.666.244,77444645732.0,71149666244.0
Tiền gửi ngân hàng đô la Mỹ (USD) quy VND,Tiền gửi ngân hàng đô la Mỹ (USD) quy VND,Tiền gửi ngân hàng đô la Mỹ (USD) quy VND,233.698.095,226.534.935,233698095.0,226534935.0
Tiền gửi giao dịch chứng khoán tại BVSC,Tiền gửi giao dịch chứng khoán tại BVSC,Tiền gửi giao dịch chứng khoán tại BVSC,37.050.635,49.922.686,37050635.0,49922686.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,-,50.000.000.000,,50000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,77.921.603.736,121.632.333.139,77921603736.0,121632333139.0
