row_label_raw,row_label_full,Công ty Cổ phần Giao dịch Hàng hóa Sơn Tín,71.000.000.000,111.000.000.000,numeric__71.000.000.000,numeric__111.000.000.000
Công ty Cổ phần Thủy điện Trường Phú,Công ty Cổ phần Thủy điện Trường Phú,Công ty Cổ phần Thủy điện Trường Phú,69.200.397.839,30.000.000.000,69200397839.0,30000000000.0
Công ty Cổ phần Biên Hòa - Thành Long,Công ty Cổ phần Biên Hòa - Thành Long,Công ty Cổ phần Biên Hòa - Thành Long,-,13.400.000.000,,13400000000.0
Công ty Cổ phần Năng lượng sạch Ninh Thuận,Công ty Cổ phần Năng lượng sạch Ninh Thuận,Công ty Cổ phần Năng lượng sạch Ninh Thuận,4.000.000.000,3.500.000.000,4000000000.0,3500000000.0
,,,144.200.397.839,157.900.000.000,144200397839.0,157900000000.0
