row_label_raw,row_label_full,Vietcombank - Chi nhánh Gia Lai > Vietcombank - Chi nhánh Hồ Chí Minh > Agribank - Chi nhánh Gia Lai > Ngân hàng TNHH MTV Woori Việt Nam > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (“BIDV”) - Chi nhánh Gia Định > BIDV – Chi nhánh Gia Định > Ngân hàng TMCP Công Thương Việt Nam (“Vietinbank”) - Chi nhánh 1 Hồ Chí Minh > BIDV - Chi nhánh Gia Định,Số cuối năm VND > 750.400.000.000 > 664.000.000.000 > 547.350.000.000 > 431.000.000.000 > 406.361.320.000 > 86.073.280.740 > 70.555.361.154 > 49.256.115.182 > 16.500.000.000,"Mục đích vay > Đầu tư vào dự án nhà máy điện mặt trời Kông Pa > Đầu tư vào dự án nhà máy điện mặt trời Hàm Phú 2 > Đầu tư vào dự án nhà máy điện mặt trời TTC - Đức Huệ 1 > Đầu tư vào dự án nhà máy điện mặt trời Phong Điền > Để thanh toán khoản vay tại Vietinbank > Đầu tư vào dự án nhà máy điện mặt trời kết hợp với nông nghiệp > Đầu tư vào dự án nhà máy thủy điện của Thương Lộ > Đầu tư vào dự án điện mặt trời mái nhà Hậu Giang 3, Bầu Cạn 2, Tây Ninh 3 và Sông Bình 3",Kỳ hạn trả gốc > Đến tháng 11 năm 2030 > Đến tháng 1 năm 2030 > Đến tháng 3 năm 2031 > Đến tháng 9 năm 2029 > Đến tháng 12 năm 2026 > Đến tháng 3 năm 2029 > Đến tháng 2 năm 2029 > Đến tháng 1 năm 2026 > Đến tháng 4 năm 2029,Lãi suất và tài sản thế chấp > (i) > (ii) > (iii) > (iv) > (v) > (vi) > (vii) > (viii) > (ix),numeric__Số cuối năm VND > 750.400.000.000 > 664.000.000.000 > 547.350.000.000 > 431.000.000.000 > 406.361.320.000 > 86.073.280.740 > 70.555.361.154 > 49.256.115.182 > 16.500.000.000,"numeric__Mục đích vay > Đầu tư vào dự án nhà máy điện mặt trời Kông Pa > Đầu tư vào dự án nhà máy điện mặt trời Hàm Phú 2 > Đầu tư vào dự án nhà máy điện mặt trời TTC - Đức Huệ 1 > Đầu tư vào dự án nhà máy điện mặt trời Phong Điền > Để thanh toán khoản vay tại Vietinbank > Đầu tư vào dự án nhà máy điện mặt trời kết hợp với nông nghiệp > Đầu tư vào dự án nhà máy thủy điện của Thương Lộ > Đầu tư vào dự án điện mặt trời mái nhà Hậu Giang 3, Bầu Cạn 2, Tây Ninh 3 và Sông Bình 3",numeric__Kỳ hạn trả gốc > Đến tháng 11 năm 2030 > Đến tháng 1 năm 2030 > Đến tháng 3 năm 2031 > Đến tháng 9 năm 2029 > Đến tháng 12 năm 2026 > Đến tháng 3 năm 2029 > Đến tháng 2 năm 2029 > Đến tháng 1 năm 2026 > Đến tháng 4 năm 2029,numeric__Lãi suất và tài sản thế chấp > (i) > (ii) > (iii) > (iv) > (v) > (vi) > (vii) > (viii) > (ix)
,,,3.021.496.077.076(282.800.000.000),,,,,,,
,,,2.738.696.077.076,,,,2738696077076.0,,,
