row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Xây dựng và Kết cấuThép Đại Tín,Công ty Cổ phần Xây dựng và Kết cấuThép Đại Tín,Công ty Cổ phần Xây dựng và Kết cấuThép Đại Tín,Mua hàng hóa và dịch vụDoanh thu bán hàng và cung cấp dịch vụ,64.723.669.79343.882.781.455,-,,6.472366979343883e+21,
Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Mua hàng hóa và dịch vụ,165.398.096,413.184.098,,165398096.0,413184098.0
Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Công ty TNHH Mía đường TTC Attapeu,Doanh thu bán hàng và cung cấp dịch vụ,90.545.459,226.940.460,,90545459.0,226940460.0
Công ty TNHH Dịch vụ Quản lýBất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lýBất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lýBất động sản Sài Gòn Thương Tín,Mua hàng hóa và dịch vụ,24.600.000,,,24600000.0,
Công ty Cổ phần Năng lượng Bình Thuận,Công ty Cổ phần Năng lượng Bình Thuận,Công ty Cổ phần Năng lượng Bình Thuận,Chi phí chi hộ,8.723.030,-,,8723030.0,
Công ty Cổ phần Xuất Nhập Khẩu Bến Tre,Công ty Cổ phần Xuất Nhập Khẩu Bến Tre,Công ty Cổ phần Xuất Nhập Khẩu Bến Tre,Mua hàng hóa dịch vụ,103.636.364,50.318.182,,103636364.0,50318182.0
Công ty Cổ phần Du lịch Đồng Thuận,Công ty Cổ phần Du lịch Đồng Thuận,Công ty Cổ phần Du lịch Đồng Thuận,Mua hàng hóa và dịch vụ,1.763.636,-,,1763636.0,
