row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự phòng VND
Ký quỹ thực hiện dự án,Ký quỹ thực hiện dự án,Ký quỹ thực hiện dự án,24.100.000.000,-,-,-,24100000000.0,,,
Ký quỹ thuê tài chính,Ký quỹ thuê tài chính,Ký quỹ thuê tài chính,1.111.800.000,-,-,-,1111800000.0,,,
"Ký quỹ, ký cược khác","Ký quỹ, ký cược khác","Ký quỹ, ký cược khác",571.375.551,-,568.204.382,-,571375551.0,,568204382.0,
Khác,Khác,Khác,728.283.800,(728.283.800),696.183.500,(691.183.500),728283800.0,-728283800.0,696183500.0,-691183500.0
,,,26.511.459.351,(728.283.800),1.264.387.882,(691.183.500),26511459351.0,-728283800.0,1264387882.0,-691183500.0
Trong đóBên thứ ba,Trong đóBên thứ ba,Trong đóBên thứ ba,26.013.254.969,(728.283.800),766.183.500,(691.183.500),26013254969.0,-728283800.0,766183500.0,-691183500.0
Bên liên quan(Thuyết minh 37(b)),Bên liên quan(Thuyết minh 37(b)),Bên liên quan(Thuyết minh 37(b)),498.204.382,-,498.204.382,-,498204382.0,,498204382.0,
,,,26.511.459.351,(728.283.800),1.264.387.882,(691.183.500),26511459351.0,-728283800.0,1264387882.0,-691183500.0
