row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND
Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,194.182.550,1.941.825.500.000,194182550.0,1941825500000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,9.709.127,97.091.270.000,9709127.0,97091270000.0
Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,203.891.677,2.038.916.770.000,203891677.0,2038916770000.0
Cổ phiếu mới phát hành (*),Cổ phiếu mới phát hành (*),Cổ phiếu mới phát hành (*),50.972.919,509.729.190.000,50972919.0,509729190000.0
Chia cổ tức bằng cổ phiếu (**),Chia cổ tức bằng cổ phiếu (**),Chia cổ tức bằng cổ phiếu (**),16.310.592,163.105.920.000,16310592.0,163105920000.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,271.175.188,2.711.751.880.000,271175188.0,2711751880000.0
