row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Số có khả năng trả nợ VND,Số đầu năm > Giá trị VND,Số đầu năm > Số có khả năng trả nợ VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Số có khả năng trả nợ VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Số có khả năng trả nợ VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),307.675.562.771,307.675.562.771,71.329.794.053,71.329.794.053,307675562771.0,307675562771.0,71329794053.0,71329794053.0
Bên liên quan(Thuyết minh 37(b)),Bên liên quan(Thuyết minh 37(b)),Bên liên quan(Thuyết minh 37(b)),68.020.724.508,68.020.724.508,9.384.155.418,9.384.155.418,68020724508.0,68020724508.0,9384155418.0,9384155418.0
,,,375.696.287.279,375.696.287.279,80.713.949.471,80.713.949.471,375696287279.0,375696287279.0,80713949471.0,80713949471.0
