row_label_raw,row_label_full,col_0,Tỷ lệ sở hữu trên vốn điều lệ%,Số tiền cam kết sẽ gópVND,Số tiền đã thực gópVND,Số tiền còn phải gópVND,numeric__Tỷ lệ sở hữu trên vốn điều lệ%,numeric__Số tiền cam kết sẽ gópVND,numeric__Số tiền đã thực gópVND,numeric__Số tiền còn phải gópVND
Công ty Cổ phần Điện Mặt trời TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện Mặt trời TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện Mặt trời TTC Tây Sơn - Bình Định,"51,00",105.570.000.000,2.550.000.000,103.020.000.000,51.0,105570000000.0,2550000000.0,103020000000.0
Công ty Cổ phần Điện TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện TTC Tây Sơn - Bình Định,"51,00",105.570.000.000,2.550.000.000,103.020.000.000,51.0,105570000000.0,2550000000.0,103020000000.0
Công ty Cổ phần Hợp tác Phát triển Năng lượng Sạch Vi-Ja,Công ty Cổ phần Hợp tác Phát triển Năng lượng Sạch Vi-Ja,Công ty Cổ phần Hợp tác Phát triển Năng lượng Sạch Vi-Ja,"99,00",148.500.000.000,15.000.000.000,133.500.000.000,99.0,148500000000.0,15000000000.0,133500000000.0
