row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,73.720.774.304,107.965.495.254,73720774304.0,107965495254.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,34.538.802.913,37.325.823.989,34538802913.0,37325823989.0
"- Chi phí hoa hồng, môi giới","- Chi phí hoa hồng, môi giới","- Chi phí hoa hồng, môi giới",24.456.221.925,25.746.102.755,24456221925.0,25746102755.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,9.975.531.835,11.193.824.563,9975531835.0,11193824563.0
- Chi phí quảng cáo,- Chi phí quảng cáo,- Chi phí quảng cáo,104.745.000,17.795.783.915,104745000.0,17795783915.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,4.645.472.631,15.903.960.032,4645472631.0,15903960032.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,89.083.079.317,83.165.729.945,89083079317.0,83165729945.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,51.041.201.910,49.691.072.513,51041201910.0,49691072513.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,21.360.661.317,14.021.478.793,21360661317.0,14021478793.0
- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,2.270.776.627,1.058.165.471,2270776627.0,1058165471.0
- Chi phí đồ dùng văn phòng,- Chi phí đồ dùng văn phòng,- Chi phí đồ dùng văn phòng,657.009.137,1.329.858.748,657009137.0,1329858748.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,13.753.430.326,17.065.154.420,13753430326.0,17065154420.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,162.803.853.621,191.131.225.199,162803853621.0,191131225199.0
