row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thay đổi trong dự phòng các khoản đầu tư,Thay đổi trong dự phòng các khoản đầu tư,Thay đổi trong dự phòng các khoản đầu tư,(33.936.734.657),(32.092.665.566),(1.844.069.091),(5.855.947.024),-33936734657.0,-32092665566.0,-1844069091.0,-5855947024.0
Chênh lệch chi phí khấu hao,Chênh lệch chi phí khấu hao,Chênh lệch chi phí khấu hao,(2.710.521.904),(2.319.217.640),(391.304.264),(679.748.562),-2710521904.0,-2319217640.0,-391304264.0,-679748562.0
Thay đổi trong doanh thu chưa thực hiện,Thay đổi trong doanh thu chưa thực hiện,Thay đổi trong doanh thu chưa thực hiện,(13.454.545),(34.027.272),20.572.727,35.845.838,-13454545.0,-34027272.0,20572727.0,35845838.0
Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,8.163.139.706,8.335.873.166,(172.733.460),(470.497.709),8163139706.0,8335873166.0,-172733460.0,-470497709.0
Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,3.425.189.929,3.566.638.501,(141.448.572),32.826.267,3425189929.0,3566638501.0,-141448572.0,32826267.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(25.072.381.471),(22.543.398.811),,,-25072381471.0,-22543398811.0,,
Chi phí thuế thu nhập hoãn lại tỉnh vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tỉnh vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tỉnh vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tỉnh vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tỉnh vào kết quả kinh doanh hợp nhất,(2.528.982.660),(6.937.521.190),,,-2528982660.0,-6937521190.0
