row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu từ bên khác,Ngắn hạn > Phải thu từ bên khác,Phải thu từ bên khác,775.147.539.732,745.074.451.226,775147539732.0,745074451226.0
- Công ty Cổ phần Tập đoàn Đầu tư Việt Phương,Ngắn hạn > - Công ty Cổ phần Tập đoàn Đầu tư Việt Phương,- Công ty Cổ phần Tập đoàn Đầu tư Việt Phương,200.628.266.849,-,200628266849.0,
- Công ty Cổ phần LEC Group,Ngắn hạn > - Công ty Cổ phần LEC Group,- Công ty Cổ phần LEC Group,167.172.995.594,-,167172995594.0,
- Cá nhân mua căn hồ,Ngắn hạn > - Cá nhân mua căn hồ,- Cá nhân mua căn hồ,53.582.312.806,104.476.882.423,53582312806.0,104476882423.0
- Chi nhánh Công ty Cổ phần Viễn thông FPT,Ngắn hạn > - Chi nhánh Công ty Cổ phần Viễn thông FPT,- Chi nhánh Công ty Cổ phần Viễn thông FPT,15.860.629.400,80.075.508.700,15860629400.0,80075508700.0
- Tập đoàn Viễn thông Quản đội (Viettel Group),Ngắn hạn > - Tập đoàn Viễn thông Quản đội (Viettel Group),- Tập đoàn Viễn thông Quản đội (Viettel Group),7.094.310.300,135.500.397.395,7094310300.0,135500397395.0
- Các khách hàng khác,Ngắn hạn > - Các khách hàng khác,- Các khách hàng khác,330.809.024.783,425.021.662.708,330809024783.0,425021662708.0
Phải thu từ bên liên quan (Thuyết minh số 32),Ngắn hạn > Phải thu từ bên liên quan (Thuyết minh số 32),Phải thu từ bên liên quan (Thuyết minh số 32),-,29.471.772,,29471772.0
,,,775.147.539.732,745.103.922.998,775147539732.0,745103922998.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Cá nhân mua căn hồ,Dài hạn > Cá nhân mua căn hồ,Cá nhân mua căn hồ,25.017.561.373,26.151.900.862,25017561373.0,26151900862.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,800.165.101.105,771.255.823.860,800165101105.0,771255823860.0
Dự phòng phải thu ngắn hạn khó đòi,Dài hạn > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(483.287.000),-,-483287000.0,
GIÁ TRỊ THUẢN,Dài hạn > GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,799.681.814.105,771.255.823.860,799681814105.0,771255823860.0
