row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",3.131.462.541,3.156.042.379,3131462541.0,3156042379.0
Khác,Ngắn hạn > Khác,Khác,3.534.002.061,4.433.947.058,3534002061.0,4433947058.0
,,,6.665.464.602,7.589.989.437,6665464602.0,7589989437.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phí hoa hồng môi giới,Dài hạn > Phí hoa hồng môi giới,Phí hoa hồng môi giới,12.087.969.958,31.489.645.302,12087969958.0,31489645302.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",8.888.595.357,8.790.752.607,8888595357.0,8790752607.0
Chi phí thuê đất,Dài hạn > Chi phí thuê đất,Chi phí thuê đất,1.840.186.028,1.640.054.938,1840186028.0,1640054938.0
Chi phí nhà mẫu,Dài hạn > Chi phí nhà mẫu,Chi phí nhà mẫu,-,4.079.330.184,,4079330184.0
Khác,Dài hạn > Khác,Khác,4.431.330.180,7.916.263.828,4431330180.0,7916263828.0
,,,27.248.081.523,53.916.046.859,27248081523.0,53916046859.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,33.913.546.125,61.506.036.296,33913546125.0,61506036296.0
