row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.814.201.256.583,2.636.843.546.125,,,2814201256583.0,2636843546125.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,201.977.056.819,91.080.889.570,,5.0,201977056819.0,91080889570.0
111,111,111,1. Tiền,,99.257.344.710,70.380.889.570,,,99257344710.0,70380889570.0
112,112,112,2. Các khoản tương đương tiền,,102.719.712.109,20.700.000.000,,,102719712109.0,20700000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,306.457.161.528,334.000.313.434,,6.0,306457161528.0,334000313434.0
121,121,121,1. Chứng khoán kinh doanh,,343.537.744.467,391.118.428.057,,,343537744467.0,391118428057.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(156.287.073.560),(86.128.114.623),,,-156287073560.0,-86128114623.0
123,123,123,3. Đầu tư nằm giữ đến ngày đáo hạn,,119.206.490.621,29.010.000.000,,,119206490621.0,29010000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.450.970.125.509,1.275.247.142.160,,,1450970125509.0,1275247142160.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,775.147.539.732,745.103.922.998,,7.0,775147539732.0,745103922998.0
132,132,132,2. Trả trước cho người bán ngắn hạn,8,94.443.785.179,44.200.323.185,,8.0,94443785179.0,44200323185.0
135,135,135,3. Phải thu về cho vay ngắn hạn,9,20.000.000.000,11.940.000.000,,9.0,20000000000.0,11940000000.0
136,136,136,4. Phải thu ngắn hạn khác,10,562.131.992.837,474.002.895.977,,10.0,562131992837.0,474002895977.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,"7, 8",(753.192.239),,,,-753192239.0,
140,140,140,IV. Hàng tồn kho,11,805.894.640.964,873.084.001.863,,11.0,805894640964.0,873084001863.0
141,141,141,1. Hàng tồn kho,,806.891.299.722,873.438.469.172,,,806891299722.0,873438469172.0
149,149,149,2. Dự phòng giảm giả hàng tồn kho,,(996.658.758),(354.467.309),,,-996658758.0,-354467309.0
150,150,150,V. Tài sản ngắn hạn khác,,48.902.271.763,63.431.199.098,,,48902271763.0,63431199098.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,6.665.464.602,7.589.989.437,,12.0,6665464602.0,7589989437.0
152,152,152,2. Thuế GTGT được khấu trừ,,40.691.634.900,55.434.350.067,,,40691634900.0,55434350067.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,21,1.545.172.261,406.859.594,,21.0,1545172261.0,406859594.0
