row_label_raw,row_label_full,col_0,Mã cổ phiếu,Số đầu năm,Mua trong năm,Bán trong năm,Số cuối năm,numeric__Mã cổ phiếu,numeric__Số đầu năm,numeric__Mua trong năm,numeric__Bán trong năm,numeric__Số cuối năm
Lý do thay đổi các khoản đầu tư như sau:,Lý do thay đổi các khoản đầu tư như sau:,Lý do thay đổi các khoản đầu tư như sau:,Lý do thay đổi các khoản đầu tư như sau:,Lý do thay đổi các khoản đầu tư như sau:,Lý do thay đổi các khoản đầu tư như sau:,Lý do thay đổi các khoản đầu tư như sau:,Lý do thay đổi các khoản đầu tư như sau:,,,,,
Công ty Cổ phần Nhựa Đồng Nai- Về số lượng- Về giả trị,Lý do thay đổi các khoản đầu tư như sau: > Công ty Cổ phần Nhựa Đồng Nai- Về số lượng- Về giả trị,Công ty Cổ phần Nhựa Đồng Nai- Về số lượng- Về giả trị,DNP,6.748.20097.995.673.350,3.370.10049.445.997.910,(6.748.200)(97.995.673.350),3.370.10049.445.997.910,,6.748200979956733e+17,3.370100494459979e+17,,3.370100494459979e+17
Công ty Cổ phần Phân lân Nung chảy Văn Điền- Về số lượng- Về giả trị,Lý do thay đổi các khoản đầu tư như sau: > Công ty Cổ phần Phân lân Nung chảy Văn Điền- Về số lượng- Về giả trị,Công ty Cổ phần Phân lân Nung chảy Văn Điền- Về số lượng- Về giả trị,VAF,229.1061.762.360.000,-,(48.950)(376.523.400),180.1561.385.836.600,,2291061762360000.0,,,1801561385836600.0
Ngân hàng Thương mai Cổ phần Ngoại Thương Việt Nam- Về số lượng- Về giả trị,Lý do thay đổi các khoản đầu tư như sau: > Ngân hàng Thương mai Cổ phần Ngoại Thương Việt Nam- Về số lượng- Về giả trị,Ngân hàng Thương mai Cổ phần Ngoại Thương Việt Nam- Về số lượng- Về giả trị,VCB,-,15.0001.345.515.250,-,15.0001.345.515.250,,,150001345515250.0,,150001345515250.0
Tập đoàn Xăng dầu Việt Nam- Về số lượng- Về giả trị,Lý do thay đổi các khoản đầu tư như sau: > Tập đoàn Xăng dầu Việt Nam- Về số lượng- Về giả trị,Tập đoàn Xăng dầu Việt Nam- Về số lượng- Về giả trị,PXL,-,50.1303.292.733.703,(50.130)(3.292.733.703),-,,,501303292733703.0,,
Công ty Cổ phần FPT- Về số lượng- Về giả trị,Lý do thay đổi các khoản đầu tư như sau: > Công ty Cổ phần FPT- Về số lượng- Về giả trị,Công ty Cổ phần FPT- Về số lượng- Về giả trị,FPT,-,70.0003.331.589.900,(70.000)(3.331.589.900),-,,,700003331589900.0,,
Công ty Cổ phần Vàng bạc đá quý Phú Nhuận- Về số lượng- Về giả trị,Lý do thay đổi các khoản đầu tư như sau: > Công ty Cổ phần Vàng bạc đá quý Phú Nhuận- Về số lượng- Về giả trị,Công ty Cổ phần Vàng bạc đá quý Phú Nhuận- Về số lượng- Về giả trị,PNJ,-,21.0002.212.327.520,(21.000)(2.212.327.520),-,,,210002212327520.0,,
