row_label_raw,row_label_full,col_0,Năm nay,Kỳ trước,numeric__Năm nay,numeric__Kỳ trước
,,,VND,VND,,
Công ty Cổ phần Lộc hóa dầu Bình Sơn,Công ty Cổ phần Lộc hóa dầu Bình Sơn,Công ty Cổ phần Lộc hóa dầu Bình Sơn,175.094.251.662,24.125.790.462,175094251662.0,24125790462.0
Công ty Cổ phần Nhà và Thương mại Dầu khí,Công ty Cổ phần Nhà và Thương mại Dầu khí,Công ty Cổ phần Nhà và Thương mại Dầu khí,2.175.928.067,686.209.010,2175928067.0,686209010.0
,,,177.270.179.729,24.811.999.472,177270179729.0,24811999472.0
