row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Vay bằng USD,Vay bằng USD,Vay bằng USD,5.830.235.909.335,10.062.956.994.365,5830235909335.0,10062956994365.0
Vay bằng VND,Vay bằng VND,Vay bằng VND,68.277.000.000,68.277.000.000,68277000000.0,68277000000.0
,,,5.898.512.909.335,10.131.233.994.365,5898512909335.0,10131233994365.0
,,,Số cuối nămVND,Số đầu nămVND,,
"Vay có bảo lãnh của bên thứ 3(Tập đoàn, Bộ Tài chính)","Vay có bảo lãnh của bên thứ 3(Tập đoàn, Bộ Tài chính)","Vay có bảo lãnh của bên thứ 3(Tập đoàn, Bộ Tài chính)",-,362.078.237.194,,362078237194.0
Vay có đảm bảo bằng tài sản(Thuyết minh số 11),Vay có đảm bảo bằng tài sản(Thuyết minh số 11),Vay có đảm bảo bằng tài sản(Thuyết minh số 11),1.084.515.029.335,1.086.493.857.171,1084515029335.0,1086493857171.0
Vay tín chấp,Vay tín chấp,Vay tín chấp,4.813.997.880.000,8.682.661.900.000,4813997880000.0,8682661900000.0
,,,5.898.512.909.335,10.131.233.994.365,5898512909335.0,10131233994365.0
,,,Số cuối nămVND,Số đầu nămVND,,
Vay theo lãi suất thả nới,Vay theo lãi suất thả nới,Vay theo lãi suất thả nới,1.084.515.029.335,1.448.572.094.365,1084515029335.0,1448572094365.0
Vay theo lãi suất cố định,Vay theo lãi suất cố định,Vay theo lãi suất cố định,4.813.997.880.000,8.682.661.900.000,4813997880000.0,8682661900000.0
,,,5.898.512.909.335,10.131.233.994.365,5898512909335.0,10131233994365.0
