row_label_raw,row_label_full,col_0,Năm nay,Kỳ trước,numeric__Năm nay,numeric__Kỳ trước
,,,VND,VND,,
"Chi phí bồi thường, phạt hợp đồng","Chi phí bồi thường, phạt hợp đồng","Chi phí bồi thường, phạt hợp đồng",2.025.664.825,267.220.899,2025664825.0,267220899.0
Chi phí khác,Chi phí khác,Chi phí khác,2.340.056.667,2.102.620.685,2340056667.0,2102620685.0
,,,4.365.721.492,2.369.841.584,4365721492.0,2369841584.0
