row_label_raw,row_label_full,Ông Bùi Minh Tiến,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Nguyễn Ngọc Anh,Ông Nguyễn Ngọc Anh,Ông Nguyễn Ngọc Anh,Phó Tổng Giám đốc,
Ông Nghiêm Đức Dương,Ông Nghiêm Đức Dương,Ông Nghiêm Đức Dương,Phó Tổng Giám đốc,
Ông Nguyễn Duyên Cường,Ông Nguyễn Duyên Cường,Ông Nguyễn Duyên Cường,Phó Tổng Giám đốc,
Ông Đình Thái Hà,Ông Đình Thái Hà,Ông Đình Thái Hà,Phó Tổng Giám đốc,
Ông Trần Đoàn Thỉnh,Ông Trần Đoàn Thỉnh,Ông Trần Đoàn Thỉnh,Phó Tổng Giám đốc,
Ông Bùi Ngọc Dương,Ông Bùi Ngọc Dương,Ông Bùi Ngọc Dương,Phó Tổng Giám đốc (Bố nhiệm ngày 03 tháng 02 năm 2020),
Ông Nguyễn Văn Hội,Ông Nguyễn Văn Hội,Ông Nguyễn Văn Hội,Phó Tổng Giám đốc (Miễn nhiệm ngày 04 tháng 02 năm 2020),
Ông Khương Lê Thành,Ông Khương Lê Thành,Ông Khương Lê Thành,Phó Tổng Giám đốc (Miễn nhiệm ngày 04 tháng 02 năm 2020),
