row_label_raw,row_label_full,col_0,Năm nay,Kỳ trước,numeric__Năm nay,numeric__Kỳ trước
,,,VND,VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,359.859.613.027,218.962.701.239,359859613027.0,218962701239.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,53.747.346.371,218.013.195.415,53747346371.0,218013195415.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,1.225.764.177,-,1225764177.0,
Lỗ chênh lệch tỷ giả tại ngày 30/6/2018chuyển sang công ty cổ phần,Lỗ chênh lệch tỷ giả tại ngày 30/6/2018chuyển sang công ty cổ phần,Lỗ chênh lệch tỷ giả tại ngày 30/6/2018chuyển sang công ty cổ phần,-,57.718.950.430,,57718950430.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,1.286.145.711,2.181.743,1286145711.0,2181743.0
,,,416.118.869.286,494.697.028.827,416118869286.0,494697028827.0
