row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm,Số cuối nămVND > 706.165.600.001 > 2.160.419.360.000 > 3.031.927.949.334,Số đầu nămVND > 2.815.862.717.195 > 2.112.960.980.000 > 5.202.410.297.170,numeric__Số cuối nămVND > 706.165.600.001 > 2.160.419.360.000 > 3.031.927.949.334,numeric__Số đầu nămVND > 2.815.862.717.195 > 2.112.960.980.000 > 5.202.410.297.170
,,,5.898.512.909.335,10.131.233.994.365,5898512909335.0,10131233994365.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),706.165.600.001,2.815.862.717.195,706165600001.0,2815862717195.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,5.192.347.309.334,7.315.371.277.170,5192347309334.0,7315371277170.0
