row_label_raw,row_label_full,col_0,Năm nayVND,Kỳ trướcVND,numeric__Năm nayVND,numeric__Kỳ trướcVND
Nhận trả trước nợ vay,Nhận trả trước nợ vay,Nhận trả trước nợ vay,,,,
Tập đoàn Dầu khí Việt Nam,Nhận trả trước nợ vay > Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,1.935.895.280.000,-,1935895280000.0,
Nộp lợi nhuận,Nộp lợi nhuận,Nộp lợi nhuận,,,,
Tập đoàn Dầu khí Việt Nam,Nộp lợi nhuận > Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,506.245.087.886,4.850.000.000.000,506245087886.0,4850000000000.0
Thu nhập của Ban lãnh đạo,Nộp lợi nhuận > Thu nhập của Ban lãnh đạo,Thu nhập của Ban lãnh đạo,20.148.019.000,8.613.130.000,20148019000.0,8613130000.0
