row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ lợi ích_1,Tỷ lệ quyền biểu quyết,Tỷ lệ quyền biểu quyết_1,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ lợi ích_1,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ quyền biểu quyết_1
Tên công ty,Tên công ty,Tên công ty,Địa chỉ,31/12/2019,01/01/2019,31/12/2019,01/01/2019,,,,,
Công ty Cổ Phần Bot Bắc Giang Lạng Sơn,Tên công ty > Công ty Cổ Phần Bot Bắc Giang Lạng Sơn,Công ty Cổ Phần Bot Bắc Giang Lạng Sơn,Tầng 12-243A Đê La Thành-P.Láng Thượng-Q.Đống Đa -TP Hà Nội,"63,40%",,"63,40%",,,0.634,,0.634,
Công ty cổ phần Đầu tư Đèo Cả,Tên công ty > Công ty cổ phần Đầu tư Đèo Cả,Công ty cổ phần Đầu tư Đèo Cả,32 Thạch Thị Thanh- Phường Tân Định-Quận 1 - TP Hồ Chí Minh,"60,12%",,"60,12%",,,0.6012,,0.6012,
