row_label_raw,row_label_full,col_0,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,13.671.606.067,34.747.474.786,13671606067.0,34747474786.0
Công ty xăng dầu Bình Định,Công ty xăng dầu Bình Định,Công ty xăng dầu Bình Định,3.000.000.000,,3000000000.0,
Công ty Cổ phần tập đoàn Đẻo cả,Công ty Cổ phần tập đoàn Đẻo cả,Công ty Cổ phần tập đoàn Đẻo cả,,25.758.487.694,,25758487694.0
Công ty CP XD công trình Ngầm,Công ty CP XD công trình Ngầm,Công ty CP XD công trình Ngầm,1.495.821.371,1.495.821.371,1495821371.0,1495821371.0
Công ty cổ phần Đầu tư Đẻo Cả,Công ty cổ phần Đầu tư Đẻo Cả,Công ty cổ phần Đầu tư Đẻo Cả,,1.206.476.157,,1206476157.0
Công ty CP XD và TM Nhật Thành,Công ty CP XD và TM Nhật Thành,Công ty CP XD và TM Nhật Thành,225.000.000,225.000.000,225000000.0,225000000.0
Công ty xăng dầu khu vực V,Công ty xăng dầu khu vực V,Công ty xăng dầu khu vực V,3.000.000.000,,3000000000.0,
Tổng công ty xây dựng Lũng Lô,Tổng công ty xây dựng Lũng Lô,Tổng công ty xây dựng Lũng Lô,2.475.005.925,2.475.005.925,2475005925.0,2475005925.0
CN Trung tâm phát triển quỹ đất số 3- TP Đà Nẵng,CN Trung tâm phát triển quỹ đất số 3- TP Đà Nẵng,CN Trung tâm phát triển quỹ đất số 3- TP Đà Nẵng,2.587.489.000,2.587.489.000,2587489000.0,2587489000.0
Đối tượng khác,Đối tượng khác,Đối tượng khác,888.289.771,999.194.639,888289771.0,999194639.0
b) Dải hạn,b) Dải hạn,b) Dải hạn,,,,
Cộng,b) Dải hạn > Cộng,Cộng,13.671.606.067,34.747.474.786,13671606067.0,34747474786.0
