row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Vốn khác của chủ sở hữu,Cổ phiếu quỹ,Quỹ khác thuộc vốn chủ sở hữu,Quỹ đầu tư phát triển,Lợi nhuận chưa phân phối,Cộng,numeric__Vốn đầu tư của chủ sở hữu,numeric__Vốn khác của chủ sở hữu,numeric__Cổ phiếu quỹ,numeric__Quỹ khác thuộc vốn chủ sở hữu,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận chưa phân phối,numeric__Cộng
,,,VND,VND,VND,VND,VND,VND,VND,,,,,,,
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,3.000.000.000.000,1.286.825.482,(10.000),10.830.443.286,99.871.176.744,(2.766.679.453.639),345.308.981.873,3000000000000.0,1286825482.0,-10000.0,10830443286.0,99871176744.0,-2766679453639.0,345308981873.0
Lỗ trong năm trước,Lỗ trong năm trước,Lỗ trong năm trước,-,-,-,-,-,(23.314.187.356),(23.314.187.356),,,,,,-23314187356.0,-23314187356.0
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,3.000.000.000.000,1.286.825.482,(10.000),10.830.443.286,99.871.176.744,(2.789.993.640.995),321.994.794.517,3000000000000.0,1286825482.0,-10000.0,10830443286.0,99871176744.0,-2789993640995.0,321994794517.0
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,3.000.000.000.000,1.286.825.482,(10.000),10.830.443.286,99.871.176.744,(2.789.993.640.995),321.994.794.517,3000000000000.0,1286825482.0,-10000.0,10830443286.0,99871176744.0,-2789993640995.0,321994794517.0
Lỗ trong năm nay,Lỗ trong năm nay,Lỗ trong năm nay,-,-,-,-,-,(13.946.505.991),(13.946.505.991),,,,,,-13946505991.0,-13946505991.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,3.000.000.000.000,1.286.825.482,(10.000),10.830.443.286,99.871.176.744,(2.803.940.146.986),308.048.288.526,3000000000000.0,1286825482.0,-10000.0,10830443286.0,99871176744.0,-2803940146986.0,308048288526.0
