row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
,,,VND,VND,,
Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,,
Tổng lợi nhuận kế toán trước thuế TNDN,Thuế TNDN từ hoạt động kinh doanh chính > Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,(10.509.942.553),(10.531.827.479),-10509942553.0,-10531827479.0
Các khoản điều chỉnh tăng,Thuế TNDN từ hoạt động kinh doanh chính > Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,338.197.892.365,23.105.456.479,338197892365.0,23105456479.0
- Chi phí không được trừ,Thuế TNDN từ hoạt động kinh doanh chính > - Chi phí không được trừ,- Chi phí không được trừ,122.850.835,23.105.456.479,122850835.0,23105456479.0
- Thù lao HĐQT và BKS,Thuế TNDN từ hoạt động kinh doanh chính > - Thù lao HĐQT và BKS,- Thù lao HĐQT và BKS,3.479.666.700,-,3479666700.0,
- Hoàn nhập dự phòng đầu tư tài chính theo báo cáo tài chính riêng của OCH,Thuế TNDN từ hoạt động kinh doanh chính > - Hoàn nhập dự phòng đầu tư tài chính theo báo cáo tài chính riêng của OCH,- Hoàn nhập dự phòng đầu tư tài chính theo báo cáo tài chính riêng của OCH,334.595.374.830,-,334595374830.0,
Các khoản điều chỉnh giảm,Thuế TNDN từ hoạt động kinh doanh chính > Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(1.304.344.317.515),(13.299.410.984),-1304344317515.0,-13299410984.0
- Chuyển lỗ từ các năm trước,Thuế TNDN từ hoạt động kinh doanh chính > - Chuyển lỗ từ các năm trước,- Chuyển lỗ từ các năm trước,-,(13.299.410.984),,-13299410984.0
- Hoàn nhập dự phòng nợ phải thu khó đòi,Thuế TNDN từ hoạt động kinh doanh chính > - Hoàn nhập dự phòng nợ phải thu khó đòi,- Hoàn nhập dự phòng nợ phải thu khó đòi,(1.304.344.317.515),-,-1304344317515.0,
Thu nhập chịu thuế TNDN,Thuế TNDN từ hoạt động kinh doanh chính > Thu nhập chịu thuế TNDN,Thu nhập chịu thuế TNDN,(976.656.367.703),(725.781.984),-976656367703.0,-725781984.0
Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),Chi phí thuế TNDN hiện hành (thuế suất 20%),-,-,,
Thuế TNDN phải nộp đầu năm,Chi phí thuế TNDN hiện hành (thuế suất 20%) > Thuế TNDN phải nộp đầu năm,Thuế TNDN phải nộp đầu năm,(1.086.218.583),(1.086.218.583),-1086218583.0,-1086218583.0
Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,Chi phí thuế TNDN hiện hành (thuế suất 20%) > Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,Thuế TNDN phải nộp cuối năm từ hoạt động kinh doanh chính,(1.086.218.583),(1.086.218.583),-1086218583.0,-1086218583.0
