row_label_raw,row_label_full,col_0,31/12/2019 > Giá trị,31/12/2019 > Số có khả năng trả nợ,01/01/2019 > Giá trị,01/01/2019 > Số có khả năng trả nợ,numeric__31/12/2019 > Giá trị,numeric__31/12/2019 > Số có khả năng trả nợ,numeric__01/01/2019 > Giá trị,numeric__01/01/2019 > Số có khả năng trả nợ
,,,VND,VND,VND,VND,,,,
a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,,,,
- Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,- Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,158.314.574,158.314.574,5.377.906.433,5.377.906.433,158314574.0,158314574.0,5377906433.0,5377906433.0
- Công ty TNHH VNT,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Công ty TNHH VNT,- Công ty TNHH VNT,1.278.702.061,1.278.702.061,1.278.702.061,1.278.702.061,1278702061.0,1278702061.0,1278702061.0,1278702061.0
- Tổng Công ty Đầu tư phát triển hạ tầng đô thị UDIC - Công ty TNHH MTV,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Tổng Công ty Đầu tư phát triển hạ tầng đô thị UDIC - Công ty TNHH MTV,- Tổng Công ty Đầu tư phát triển hạ tầng đô thị UDIC - Công ty TNHH MTV,1.240.670.171,1.240.670.171,1.640.063.507,1.640.063.507,1240670171.0,1240670171.0,1640063507.0,1640063507.0
- Chi nhánh Công ty Cổ phần cửa sổ Nhựa Châu Âu tại Đà Nẵng,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Chi nhánh Công ty Cổ phần cửa sổ Nhựa Châu Âu tại Đà Nẵng,- Chi nhánh Công ty Cổ phần cửa sổ Nhựa Châu Âu tại Đà Nẵng,2.200.000.001,2.200.000.001,2.672.432.244,2.672.432.244,2200000001.0,2200000001.0,2672432244.0,2672432244.0
- Công ty Cổ phần Tư vấn Thiết kế Bắc Bộ,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Tư vấn Thiết kế Bắc Bộ,- Công ty Cổ phần Tư vấn Thiết kế Bắc Bộ,32.868.289,32.868.289,1.207.743.482,1.207.743.482,32868289.0,32868289.0,1207743482.0,1207743482.0
- Công ty Cổ phần Xây lắp Dầu khí Hà Nội,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Xây lắp Dầu khí Hà Nội,- Công ty Cổ phần Xây lắp Dầu khí Hà Nội,4.603.573.871,4.603.573.871,219.949.200,219.949.200,4603573871.0,4603573871.0,219949200.0,219949200.0
- Phải trả các đối tượng khác,a) Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Phải trả các đối tượng khác,- Phải trả các đối tượng khác,6.334.945.145,6.334.945.145,4.975.426.126,4.975.426.126,6334945145.0,6334945145.0,4975426126.0,4975426126.0
,,,15.849.074.112,15.849.074.112,17.372.223.053,17.372.223.053,15849074112.0,15849074112.0,17372223053.0,17372223053.0
b) Số nợ quá hạn chưa thanh toán,b) Số nợ quá hạn chưa thanh toán,b) Số nợ quá hạn chưa thanh toán,b) Số nợ quá hạn chưa thanh toán,b) Số nợ quá hạn chưa thanh toán,b) Số nợ quá hạn chưa thanh toán,b) Số nợ quá hạn chưa thanh toán,,,,
- Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,b) Số nợ quá hạn chưa thanh toán > - Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,- Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,158.314.574,158.314.574,5.377.906.433,5.377.906.433,158314574.0,158314574.0,5377906433.0,5377906433.0
- Công ty TNHH VNT,b) Số nợ quá hạn chưa thanh toán > - Công ty TNHH VNT,- Công ty TNHH VNT,1.278.702.061,1.278.702.061,1.278.702.061,1.278.702.061,1278702061.0,1278702061.0,1278702061.0,1278702061.0
- Tổng Công ty Đầu tư phát triển hạ tầng đô thị UDIC - Công ty TNHH MTV,b) Số nợ quá hạn chưa thanh toán > - Tổng Công ty Đầu tư phát triển hạ tầng đô thị UDIC - Công ty TNHH MTV,- Tổng Công ty Đầu tư phát triển hạ tầng đô thị UDIC - Công ty TNHH MTV,1.240.670.171,1.240.670.171,1.640.063.507,1.640.063.507,1240670171.0,1240670171.0,1640063507.0,1640063507.0
- Chi nhánh Công ty Cổ phần cửa sổ Nhựa Châu Âu tại Đà Nẵng,b) Số nợ quá hạn chưa thanh toán > - Chi nhánh Công ty Cổ phần cửa sổ Nhựa Châu Âu tại Đà Nẵng,- Chi nhánh Công ty Cổ phần cửa sổ Nhựa Châu Âu tại Đà Nẵng,2.200.000.001,2.200.000.001,2.672.432.244,2.672.432.244,2200000001.0,2200000001.0,2672432244.0,2672432244.0
,,,4.877.686.807,4.877.686.807,10.969.104.245,10.969.104.245,4877686807.0,4877686807.0,10969104245.0,10969104245.0
