row_label_raw,row_label_full,Tại ngày 31/12/2019,Từ 1 năm trở xuống > VND,Trên 1 năm đến 5 năm > VND,Trên 5 năm > VND,Cộng > VND,numeric__Từ 1 năm trở xuống > VND,numeric__Trên 1 năm đến 5 năm > VND,numeric__Trên 5 năm > VND,numeric__Cộng > VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,21.783.603.778,-,-,21.783.603.778,21783603778.0,,,21783603778.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",117.532.164.647,,-,117.532.164.647,117532164647.0,,,117532164647.0
Các khoản cho vay,Các khoản cho vay,Các khoản cho vay,111.159.295.041,-,-,111.159.295.041,111159295041.0,,,111159295041.0
,,,250.475.063.466,-,-,250.475.063.466,250475063466.0,,,250475063466.0
Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,,,,
Tiền và các khoản tương đương tiền,Tại ngày 01/01/2019 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,72.978.975.246,-,-,72.978.975.246,72978975246.0,,,72978975246.0
"Phải thu khách hàng, phải thu khác","Tại ngày 01/01/2019 > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",127.926.612.124,,-,127.926.612.124,127926612124.0,,,127926612124.0
Các khoản cho vay,Tại ngày 01/01/2019 > Các khoản cho vay,Các khoản cho vay,193.000.625.236,-,-,193.000.625.236,193000625236.0,,,193000625236.0
,,,393.906.212.606,-,-,393.906.212.606,393906212606.0,,,393906212606.0
