row_label_raw,row_label_full,col_0,NGUỒN VỐN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
C.,C.,C.,NỘ PHẢI TRÀ,300,,4.731.521.251.609,6.251.937.736.993,,300.0,,4731521251609.0,6251937736993.0
I.,I.,I.,Nợ ngắn hạn,310,,3.080.481.086.312,2.498.602.341.411,,310.0,,3080481086312.0,2498602341411.0
1.,1.,1.,Phải trả người bán ngắn hạn,311,14,779.809.398.600,436.612.037.922,,311.0,14.0,779809398600.0,436612037922.0
2.,2.,2.,Người mua trả tiền trước ngắn hạn,312,15,139.370.673.801,83.530.106.522,,312.0,15.0,139370673801.0,83530106522.0
3.,3.,3.,Thuế và các khoản phải nộp Nhà nước,313,16,33.161.294.667,14.910.637.181,,313.0,16.0,33161294667.0,14910637181.0
4.,4.,4.,Phải trả người lao động,314,,16.471.703.739,46.823.927.098,,314.0,,16471703739.0,46823927098.0
5.,5.,5.,Chi phí phải trả ngắn hạn,315,17,669.446.314.451,609.977.438.475,,315.0,17.0,669446314451.0,609977438475.0
6.,6.,6.,Phải trả ngắn hạn khác,319,18,230.758.088.841,220.613.015.624,,319.0,18.0,230758088841.0,220613015624.0
7.,7.,7.,Vay và nợ thuê tài chính ngắn hạn,320,19,1.171.064.198.014,1.045.849.764.321,,320.0,19.0,1171064198014.0,1045849764321.0
8.,8.,8.,"Quỹ khen thưởng, phúc lợi",322,,40.399.414.199,40.285.414.268,,322.0,,40399414199.0,40285414268.0
II.,II.,II.,Nợ dài hạn,330,,1.651.040.165.297,3.753.335.395.582,,330.0,,1651040165297.0,3753335395582.0
1.,1.,1.,Vay và nợ thuê tài chính dài hạn,338,20,1.494.531.689.373,3.649.897.878.291,,338.0,20.0,1494531689373.0,3649897878291.0
2.,2.,2.,Quỹ phát triển khoa học và công nghệ,343,21,156.508.475.924,103.437.517.291,,343.0,21.0,156508475924.0,103437517291.0
D.,D.,D.,VỐN CHỦ SỞ HỮU,400,,6.230.671.307.609,6.122.550.735.797,,400.0,,6230671307609.0,6122550735797.0
I.,I.,I.,Vốn chủ sở hữu,410,22,6.230.671.307.609,6.122.550.735.797,,410.0,22.0,6230671307609.0,6122550735797.0
1.,1.,1.,Vốn góp của chủ sở hữu,411,,5.294.000.000.000,5.294.000.000.000,,411.0,,5294000000000.0,5294000000000.0
,,,- Cổ phiếu phố thông có quyền biểu quyết,411a,,5.294.000.000.000,5.294.000.000.000,,,,5294000000000.0,5294000000000.0
2.,2.,2.,Quỹ đầu tư phát triển,418,,314.320.492.607,235.869.469.817,,418.0,,314320492607.0,235869469817.0
3.,3.,3.,Lợi nhuận sau thuê chưa phân phối,421,,622.350.815.002,592.681.265.980,,421.0,,622350815002.0,592681265980.0
,,,- Lợi nhuận sau thuê chưa phân phối đến cuối năm trước,421a,,116.077.779.514,97.950.886.496,,,,116077779514.0,97950886496.0
,,,- Lợi nhuận sau thuê chưa phân phối năm nay,421b,,506.273.035.488,494.730.379.484,,,,506273035488.0,494730379484.0
,,,TỔNG CỘNG NGUỒN VỐN (440=300+400),440,,10.962.192.559.218,12.374.488.472.790,,440.0,,10962192559218.0,12374488472790.0
