row_label_raw,row_label_full,NÔI DUNG,TRANG,numeric__TRANG
BẢO CẢO CỦA BAN TỔNG GIÁM ĐỐC,BẢO CẢO CỦA BAN TỔNG GIÁM ĐỐC,BẢO CẢO CỦA BAN TỔNG GIÁM ĐỐC,1 - 2,
BẢO CẢO KIỂM TOÁN ĐỘC LẬP,BẢO CẢO KIỂM TOÁN ĐỘC LẬP,BẢO CẢO KIỂM TOÁN ĐỘC LẬP,3 - 4,
BÀNG CÂN ĐỐI KẾ TOÁN,BÀNG CÂN ĐỐI KẾ TOÁN,BÀNG CÂN ĐỐI KẾ TOÁN,5 - 6,
BẢO CẢO KẾT QUÀ HOẠT ĐỘNG KINH DOANH,BÀNG CÂN ĐỐI KẾ TOÁN > BẢO CẢO KẾT QUÀ HOẠT ĐỘNG KINH DOANH,BẢO CẢO KẾT QUÀ HOẠT ĐỘNG KINH DOANH,7,7.0
BẢO CẢO LƯU CHUYÊN TIÊN TỆ,BẢO CẢO LƯU CHUYÊN TIÊN TỆ,BẢO CẢO LƯU CHUYÊN TIÊN TỆ,8 - 9,
THUYẾT MINH BẢO CẢO TÀI CHÍNH RIÊNG,THUYẾT MINH BẢO CẢO TÀI CHÍNH RIÊNG,THUYẾT MINH BẢO CẢO TÀI CHÍNH RIÊNG,10 - 38,
