row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Công ty Cổ phần Thiết kế Công nghiệp Hóa chất,Công ty Cổ phần Thiết kế Công nghiệp Hóa chất,Công ty Cổ phần Thiết kế Công nghiệp Hóa chất,39.435.760.601,47.759.883.484,39435760601.0,47759883484.0
Công ty TNHH Thương mại Kỹ thuật Tri Việt,Công ty TNHH Thương mại Kỹ thuật Tri Việt,Công ty TNHH Thương mại Kỹ thuật Tri Việt,10.382.581.768,576.254.255,10382581768.0,576254255.0
Liên doanh Công ty Cổ phần Đường ống Bếchứa Dầu khí - Công ty Cổ phần Xây dựngCông trình thủy Hà Nội,Liên doanh Công ty Cổ phần Đường ống Bếchứa Dầu khí - Công ty Cổ phần Xây dựngCông trình thủy Hà Nội,Liên doanh Công ty Cổ phần Đường ống Bếchứa Dầu khí - Công ty Cổ phần Xây dựngCông trình thủy Hà Nội,5.529.148.568,-,5529148568.0,
Công ty Cổ phần Vận tải 1 Traco,Công ty Cổ phần Vận tải 1 Traco,Công ty Cổ phần Vận tải 1 Traco,3.440.023.800,-,3440023800.0,
Công ty Cổ phần Viet Engineering,Công ty Cổ phần Viet Engineering,Công ty Cổ phần Viet Engineering,2.468.181.818,-,2468181818.0,
Công ty TNHH Atlas Copco (Thailand),Công ty TNHH Atlas Copco (Thailand),Công ty TNHH Atlas Copco (Thailand),1.943.054.198,-,1943054198.0,
Công ty Cổ phần Dịch vụ Kỹ thuật Nănglượng,Công ty Cổ phần Dịch vụ Kỹ thuật Nănglượng,Công ty Cổ phần Dịch vụ Kỹ thuật Nănglượng,1.499.236.960,-,1499236960.0,
Công ty Cổ phần Thương mại Kỹ thuật HảiAnh,Công ty Cổ phần Thương mại Kỹ thuật HảiAnh,Công ty Cổ phần Thương mại Kỹ thuật HảiAnh,1.461.752.454,-,1461752454.0,
Công ty TNHH Yokogawa Việt Nam,Công ty TNHH Yokogawa Việt Nam,Công ty TNHH Yokogawa Việt Nam,336.645.870,5.573.649.360,336645870.0,5573649360.0
Công ty TNHH Thiết bị Phụ tùng Vimico,Công ty TNHH Thiết bị Phụ tùng Vimico,Công ty TNHH Thiết bị Phụ tùng Vimico,17.494.617,895.294.617,17494617.0,895294617.0
Công ty Cổ phần Thương mại và Dịch vụ Kỹthuật Khoan Dầu khí PVD,Công ty Cổ phần Thương mại và Dịch vụ Kỹthuật Khoan Dầu khí PVD,Công ty Cổ phần Thương mại và Dịch vụ Kỹthuật Khoan Dầu khí PVD,-,15.120.373.378,,15120373378.0
Công ty Cổ phần Truyền thông VMARK,Công ty Cổ phần Truyền thông VMARK,Công ty Cổ phần Truyền thông VMARK,-,2.763.700.000,,2763700000.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,19.853.685.248,15.643.735.758,19853685248.0,15643735758.0
,,,86.367.565.902,88.332.890.852,86367565902.0,88332890852.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Trà trước cho các bên liên quan(Chỉ tiết tại Thuyết minh số 35),Trong đó: > Trà trước cho các bên liên quan(Chỉ tiết tại Thuyết minh số 35),Trà trước cho các bên liên quan(Chỉ tiết tại Thuyết minh số 35),1.089.288.913,17.919.325.565,1089288913.0,17919325565.0
