row_label_raw,row_label_full,CHÌ TIÊU,CHÌ TIÊU_1,Mã số,Năm nay,Năm trước,numeric__CHÌ TIÊU_1,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
1.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1.,1.,Tiền thu từ đi vay,33,373.403.689.423,67.992.690.692,,33.0,373403689423.0,67992690692.0
2.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2.,2.,Tiền trả nợ gốc vay,34,(2.453.259.823.349),(1.222.971.391.209),,34.0,-2453259823349.0,-1222971391209.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(476.514.891.000),(264.609.104.000),,36.0,-476514891000.0,-264609104000.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,Lưu chuyển tiên thuần từ hoạt động tài chính,40,(2.556.371.024.926),(1.419.587.804.517),,40.0,-2556371024926.0,-1419587804517.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,Lưu chuyển tiên thuần trong năm (50=20+30+40),50,(1.612.409.818.390),1.082.295.645.095,,50.0,-1612409818390.0,1082295645095.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,Tiền và tương đương tiên đầu năm,60,1.895.578.592.820,813.252.282.373,,60.0,1895578592820.0,813252282373.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,(134.312.095),30.665.352,,61.0,-134312095.0,30665352.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,Tiền và tương đương tiên cuối năm (70=50+60+61),70,283.034.462.335,1.895.578.592.820,,70.0,283034462335.0,1895578592820.0
