row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngăn hạn (*),Vay ngăn hạn (*),Vay ngăn hạn (*),-,-,295.309.773.640,149.823.412.235,145.486.361.405,145.486.361.405,,,295309773640.0,149823412235.0,145486361405.0,145486361405.0
Nợ dài hạn đến hạn trả (xem Thuyết minh số 20),Nợ dài hạn đến hạn trả (xem Thuyết minh số 20),Nợ dài hạn đến hạn trả (xem Thuyết minh số 20),1.045.849.764.321,1.045.849.764.321,1.025.577.836.609,1.045.849.764.321,1.025.577.836.609,1.025.577.836.609,1045849764321.0,1045849764321.0,1025577836609.0,1045849764321.0,1025577836609.0,1025577836609.0
,,,1.045.849.764.321,1.045.849.764.321,1.320.887.610.249,1.195.673.176.556,1.171.064.198.014,1.171.064.198.014,1045849764321.0,1045849764321.0,1320887610249.0,1195673176556.0,1171064198014.0,1171064198014.0
