row_label_raw,row_label_full,col_0,31/12/2023VND,1/1/2023VND,numeric__31/12/2023VND,numeric__1/1/2023VND
Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,Các công ty con sở hữu trực tiếp,,
▪ Công ty TNHH MEATDeli HN,Các công ty con sở hữu trực tiếp > ▪ Công ty TNHH MEATDeli HN,▪ Công ty TNHH MEATDeli HN,3.918.714.567,9.835.399.959,3918714567.0,9835399959.0
▪ Công ty TNHH MML Farm Nghệ An,Các công ty con sở hữu trực tiếp > ▪ Công ty TNHH MML Farm Nghệ An,▪ Công ty TNHH MML Farm Nghệ An,1.633.522.339,31.135.513.121,1633522339.0,31135513121.0
▪ Công ty Cổ phần 3F VIỆT,Các công ty con sở hữu trực tiếp > ▪ Công ty Cổ phần 3F VIỆT,▪ Công ty Cổ phần 3F VIỆT,193.010.883,235.309.226,193010883.0,235309226.0
▪ Công ty Cổ phần Masan Jinju,Các công ty con sở hữu trực tiếp > ▪ Công ty Cổ phần Masan Jinju,▪ Công ty Cổ phần Masan Jinju,64.233.401,-,64233401.0,
Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,,
▪ Công ty TNHH MEATDeli Sài Gòn,Các công ty con sở hữu gián tiếp > ▪ Công ty TNHH MEATDeli Sài Gòn,▪ Công ty TNHH MEATDeli Sài Gòn,17.461.672.830,54.530.181.451,17461672830.0,54530181451.0
▪ Công ty TNHH Thực phẩm 3F VIỆT,Các công ty con sở hữu gián tiếp > ▪ Công ty TNHH Thực phẩm 3F VIỆT,▪ Công ty TNHH Thực phẩm 3F VIỆT,1.935.533.121,235.309.226,1935533121.0,235309226.0
▪ Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 02,Các công ty con sở hữu gián tiếp > ▪ Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 02,▪ Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 02,1.144.223.378,340.777.976,1144223378.0,340777976.0
▪ Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,Các công ty con sở hữu gián tiếp > ▪ Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,▪ Công ty TNHH MEATDeli HN – Chi nhánh Hà Nam 01,64.299.901,-,64299901.0,
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,,
▪ Công ty TNHH Tầm nhìn Masan (trước đây là “Công ty Cổ phần Tầm nhìn Masan”),Bên liên quan khác > ▪ Công ty TNHH Tầm nhìn Masan (trước đây là “Công ty Cổ phần Tầm nhìn Masan”),▪ Công ty TNHH Tầm nhìn Masan (trước đây là “Công ty Cổ phần Tầm nhìn Masan”),200.181.549.932,67.905.010.271,200181549932.0,67905010271.0
