row_label_raw,row_label_full,col_0,Vốn cổ phần VND,Thặng dư vốn cổ phần VND,Lợi nhuận sau thuế chưa phân phối/(Lỗ lũy kế) VND,Tổng VND,numeric__Vốn cổ phần VND,numeric__Thặng dư vốn cổ phần VND,numeric__Lợi nhuận sau thuế chưa phân phối/(Lỗ lũy kế) VND,numeric__Tổng VND
Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,3.269.884.470.000,2.119.005.015.149,28.005.542.651,5.416.895.027.800,3269884470000.0,2119005015149.0,28005542651.0,5416895027800.0
Phát hành cổ phiếu,Phát hành cổ phiếu,Phát hành cổ phiếu,1.444.930.000,7.174.650.000,-,8.619.580.000,1444930000.0,7174650000.0,,8619580000.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,13.563.083.445,13.563.083.445,,,13563083445.0,13563083445.0
Số dư tại ngày 1 tháng 1 năm 2023,Số dư tại ngày 1 tháng 1 năm 2023,Số dư tại ngày 1 tháng 1 năm 2023,3.271.329.400.000,2.126.179.665.149,41.568.626.096,5.439.077.691.245,3271329400000.0,2126179665149.0,41568626096.0,5439077691245.0
Lỗ thuần trong năm,Lỗ thuần trong năm,Lỗ thuần trong năm,-,-,(451.950.878.218),(451.950.878.218),,,-451950878218.0,-451950878218.0
Số dư tại ngày 31 tháng 12 năm 2023,Số dư tại ngày 31 tháng 12 năm 2023,Số dư tại ngày 31 tháng 12 năm 2023,3.271.329.400.000,2.126.179.665.149,(410.382.252.122),4.987.126.813.027,3271329400000.0,2126179665149.0,-410382252122.0,4987126813027.0
