row_label_raw,row_label_full,Số dư đầu năm > Tăng trong năm,Meat Hà Nam VND > 1.296.000.000.000 > 740.000.000.000,Farm Nghệ An VND > 864.000.000.000 > -,3F VIỆT VND > 614.774.300.000 > -,MSJ VND > 315.033.720.000 > -,MNS Meat VND > 2.700.003.000.000 > -,Tổng VND > 5.789.811.020.000 > 740.000.000.000,numeric__Meat Hà Nam VND > 1.296.000.000.000 > 740.000.000.000,numeric__Farm Nghệ An VND > 864.000.000.000 > -,numeric__3F VIỆT VND > 614.774.300.000 > -,numeric__MSJ VND > 315.033.720.000 > -,numeric__MNS Meat VND > 2.700.003.000.000 > -,numeric__Tổng VND > 5.789.811.020.000 > 740.000.000.000
Hoàn trả vốn góp từ một công ty con,Hoàn trả vốn góp từ một công ty con,Hoàn trả vốn góp từ một công ty con,-,-,-,-,(2.699.949.000.000),(2.699.949.000.000),,,,,-2699949000000.0,-2699949000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.036.000.000.000,864.000.000.000,614.774.300.000,315.033.720.000,54.000.000,3.829.862.020.000,2036000000000.0,864000000000.0,614774300000.0,315033720000.0,54000000.0,3829862020000.0
