row_label_raw,row_label_full,col_0,Loại tiền,Tập đoàn,Tập đoàn_1,Công ty,Công ty_1,numeric__Loại tiền,numeric__Tập đoàn,numeric__Tập đoàn_1,numeric__Công ty,numeric__Công ty_1
,,,Loại tiền,31/12/2016Nghìn VND,1/1/2016Nghìn VND,31/12/2016Nghìn VND,1/1/2016Nghìn VND,,,,,
Khoản vay ngân hàngđược đảm bảo (i),Khoản vay ngân hàngđược đảm bảo (i),Khoản vay ngân hàngđược đảm bảo (i),USD,702.018.134,1.732.671.150,-,-,,702018134.0,1732671150.0,,
Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),USD,129.399.631,-,-,-,,129399631.0,,,
Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),Khoản vay ngân hàngđược đảm bảo (ii),VND,805.693.327,120.000.000,-,-,,805693327.0,120000000.0,,
Khoản vay từ bên thứ ba,Khoản vay từ bên thứ ba,Khoản vay từ bên thứ ba,USD,-,1.447.303,-,-,,,1447303.0,,
Khoản vay từ một nhà đàutư của một công ty con (iii),Khoản vay từ một nhà đàutư của một công ty con (iii),Khoản vay từ một nhà đàutư của một công ty con (iii),USD,570.681.279,564.387.700,-,-,,570681279.0,564387700.0,,
,,,,2.207.792.371,2.418.506.153,-,-,,2207792371.0,2418506153.0,,
