row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2016,ĐồngNghìn VND,FluoritNghìn VND,VonframNghìn VND,Các bộ phậnkhácNghìn VND,Tổng cộngNghìn VND,numeric__ĐồngNghìn VND,numeric__FluoritNghìn VND,numeric__VonframNghìn VND,numeric__Các bộ phậnkhácNghìn VND,numeric__Tổng cộngNghìn VND
Tải sản của bộ phậnTải sản không phân bổ,Tải sản của bộ phậnTải sản không phân bổ,Tải sản của bộ phậnTải sản không phân bổ,215.094.844,1.119.798.540,2.216.085.945,1.476.715.921,5.027.695.25021.507.803.199,215094844.0,1119798540.0,2216085945.0,1476715921.0,5.027695250215078e+20
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,26.535.498.449,,,,,26535498449.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,,14.825.018.166,,,,,14825018166.0
Tại ngày 31 tháng 12 năm 2015,Tại ngày 31 tháng 12 năm 2015,Tại ngày 31 tháng 12 năm 2015,ĐồngNghìn VND,FluoritNghìn VND,VonframNghìn VND,Các bộ phậnkhácNghìn VND,Tổng cộngNghìn VND,,,,,
Tải sản của bộ phậnTải sản không phân bổ,Tại ngày 31 tháng 12 năm 2015 > Tải sản của bộ phậnTải sản không phân bổ,Tải sản của bộ phậnTải sản không phân bổ,228.602.892,1.190.123.806,1.926.105.078,374.493.881,3.719.325.65722.888.381.240,228602892.0,1190123806.0,1926105078.0,374493881.0,3.719325657228884e+20
Tổng tài sản,Tại ngày 31 tháng 12 năm 2015 > Tổng tài sản,Tổng tài sản,,,,,26.607.706.897,,,,,26607706897.0
Tổng nợ phải trả,Tại ngày 31 tháng 12 năm 2015 > Tổng nợ phải trả,Tổng nợ phải trả,,,,,15.012.572.488,,,,,15012572488.0
