row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,
Công ty Cổ phần Nông nghiệp Trường Hải,Bên thứ ba > Công ty Cổ phần Nông nghiệp Trường Hải,Công ty Cổ phần Nông nghiệp Trường Hải,26.494.200.000,-,26494200000.0,
Công ty TNHH Hóa chất và Xây dựng Phú Mỹ,Bên thứ ba > Công ty TNHH Hóa chất và Xây dựng Phú Mỹ,Công ty TNHH Hóa chất và Xây dựng Phú Mỹ,13.485.171.197,-,13485171197.0,
Công ty TNHH Thương mại Nguyễn Khoa,Bên thứ ba > Công ty TNHH Thương mại Nguyễn Khoa,Công ty TNHH Thương mại Nguyễn Khoa,-,7.960.000.000,,7960000000.0
Công ty TNHH Baconco,Bên thứ ba > Công ty TNHH Baconco,Công ty TNHH Baconco,-,7.225.255.750,,7225255750.0
Công ty TNHH MTV Tường Dung An Giang,Bên thứ ba > Công ty TNHH MTV Tường Dung An Giang,Công ty TNHH MTV Tường Dung An Giang,-,6.393.500.000,,6393500000.0
Công ty TNHH Xuất nhập khẩu Hiệp Loan,Bên thứ ba > Công ty TNHH Xuất nhập khẩu Hiệp Loan,Công ty TNHH Xuất nhập khẩu Hiệp Loan,-,5.974.450.000,,5974450000.0
Khác,Bên thứ ba > Khác,Khác,3.786.099.486,14.941.892.970,3786099486.0,14941892970.0
Bên liên quan (Thuyết minh 38(b)),Bên thứ ba > Bên liên quan (Thuyết minh 38(b)),Bên liên quan (Thuyết minh 38(b)),-,615.123.400,,615123400.0
,,,43.765.470.683,43.110.222.120,43765470683.0,43110222120.0
