row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,1.950.554.479.430,714.828.736.208,1950554479430.0,714828736208.0
Thuế tính ở thuế suất 5%,Thuế tính ở thuế suất 5%,Thuế tính ở thuế suất 5%,87.950.804.059,30.457.563.319,87950804059.0,30457563319.0
Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,Thuế tính ở thuế suất 20%,33.658.434.736,21.135.493.965,33658434736.0,21135493965.0
Điều chỉnh:,Điều chỉnh:,Điều chỉnh:,,,,
Thu nhập không chịu thuế,Điều chỉnh: > Thu nhập không chịu thuế,Thu nhập không chịu thuế,(391.866.720),(97.966.680),-391866720.0,-97966680.0
Chi phí không được khấu trừ,Điều chỉnh: > Chi phí không được khấu trừ,Chi phí không được khấu trừ,6.242.142.234,2.659.863.098,6242142234.0,2659863098.0
Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,Điều chỉnh: > Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,-,(1.648.774.800),,-1648774800.0
Dự phòng thiếu của năm trước,Điều chỉnh: > Dự phòng thiếu của năm trước,Dự phòng thiếu của năm trước,1.262.038.141,758.113.998,1262038141.0,758113998.0
Chi phí thuế TNDN (*),Điều chỉnh: > Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),128.721.552.450,53.264.292.900,128721552450.0,53264292900.0
Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,,,,
Thuế TNDN - hiện hành,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng: > Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,136.301.076.248,51.252.737.929,136301076248.0,51252737929.0
Thuế TNDN - hoãn lại (Thuyết minh 18),Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng: > Thuế TNDN - hoãn lại (Thuyết minh 18),Thuế TNDN - hoãn lại (Thuyết minh 18),(7.579.523.798),2.011.554.971,-7579523798.0,2011554971.0
,,,128.721.552.450,53.264.292.900,128721552450.0,53264292900.0
