row_label_raw,row_label_full,col_0,2021 > Giá trị VND,2021 > Số có khả năng trả nợ VND,2020 > Giá trị VND,2020 > Số có khả năng trả nợ VND,numeric__2021 > Giá trị VND,numeric__2021 > Số có khả năng trả nợ VND,numeric__2020 > Giá trị VND,numeric__2020 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,
Công ty TNHH TMKỹ thuật Trị Việt,Bên thứ ba > Công ty TNHH TMKỹ thuật Trị Việt,Công ty TNHH TMKỹ thuật Trị Việt,12.536.986.000,12.536.986.000,1.262.501.900,1.262.501.900,12536986000.0,12536986000.0,1262501900.0,1262501900.0
Công ty TNHH BổCông Anh Sài Gòn,Bên thứ ba > Công ty TNHH BổCông Anh Sài Gòn,Công ty TNHH BổCông Anh Sài Gòn,9.129.793.000,9.129.793.000,-,-,9129793000.0,9129793000.0,,
Công ty Cổ phầnVận tải Thuận Phát,Bên thứ ba > Công ty Cổ phầnVận tải Thuận Phát,Công ty Cổ phầnVận tải Thuận Phát,8.506.084.068,8.506.084.068,7.133.603.065,7.133.603.065,8506084068.0,8506084068.0,7133603065.0,7133603065.0
Công ty TNHH Bảohiễm Nhân thọSun Life Việt Nam,Bên thứ ba > Công ty TNHH Bảohiễm Nhân thọSun Life Việt Nam,Công ty TNHH Bảohiễm Nhân thọSun Life Việt Nam,4.859.500.000,4.859.500.000,40.000.000.000,40.000.000.000,4859500000.0,4859500000.0,40000000000.0,40000000000.0
Khác,Bên thứ ba > Khác,Khác,221.398.079.428,221.398.079.428,167.141.301.228,167.141.301.228,221398079428.0,221398079428.0,167141301228.0,167141301228.0
Bên liên quan(Thuyết minh 36(b)),Bên thứ ba > Bên liên quan(Thuyết minh 36(b)),Bên liên quan(Thuyết minh 36(b)),517.452.530.027,517.452.530.027,479.397.071.174,479.397.071.174,517452530027.0,517452530027.0,479397071174.0,479397071174.0
,,,773.882.972.523,773.882.972.523,694.934.477.367,694.934.477.367,773882972523.0,773882972523.0,694934477367.0,694934477367.0
