row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
ii) Mua hàng hóa và dịch vụ,ii) Mua hàng hóa và dịch vụ,ii) Mua hàng hóa và dịch vụ,ii) Mua hàng hóa và dịch vụ,ii) Mua hàng hóa và dịch vụ,,
Tập đoàn Đầu khí Việt Nam,ii) Mua hàng hóa và dịch vụ > Tập đoàn Đầu khí Việt Nam,Tập đoàn Đầu khí Việt Nam,2.718.010.730.255,1.890.701.731.577,2718010730255.0,1890701731577.0
Tổng Công ty Điện lực Dầu khí Việt Nam,ii) Mua hàng hóa và dịch vụ > Tổng Công ty Điện lực Dầu khí Việt Nam,Tổng Công ty Điện lực Dầu khí Việt Nam,370.284.960.714,283.885.575.273,370284960714.0,283885575273.0
Công ty Cổ phần Bao bì Dầu khí Việt Nam,ii) Mua hàng hóa và dịch vụ > Công ty Cổ phần Bao bì Dầu khí Việt Nam,Công ty Cổ phần Bao bì Dầu khí Việt Nam,288.955.279.005,187.404.234.359,288955279005.0,187404234359.0
Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP - Chi nhánh Kinh doanh Hóa chất Dầu khí,ii) Mua hàng hóa và dịch vụ > Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP - Chi nhánh Kinh doanh Hóa chất Dầu khí,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP - Chi nhánh Kinh doanh Hóa chất Dầu khí,130.304.620.974,108.988.050.225,130304620974.0,108988050225.0
Công ty Bảo hiểm PVI Phía Nam,ii) Mua hàng hóa và dịch vụ > Công ty Bảo hiểm PVI Phía Nam,Công ty Bảo hiểm PVI Phía Nam,37.401.876.454,17.875.376.006,37401876454.0,17875376006.0
Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,ii) Mua hàng hóa và dịch vụ > Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Bảo vệ An ninh Dầu khí Việt Nam,20.404.796.326,15.280.363.666,20404796326.0,15280363666.0
Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Khí Cà Mau,ii) Mua hàng hóa và dịch vụ > Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Khí Cà Mau,Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Khí Cà Mau,11.513.116.586,19.641.297.301,11513116586.0,19641297301.0
Công ty Bảo hiểm PVI Cà Mau,ii) Mua hàng hóa và dịch vụ > Công ty Bảo hiểm PVI Cà Mau,Công ty Bảo hiểm PVI Cà Mau,8.829.391.660,10.036.023.178,8829391660.0,10036023178.0
Công ty Cổ phần Thương mại và Dịch vụ Kỹ Thuật Khoan Dầu Khí PVD,ii) Mua hàng hóa và dịch vụ > Công ty Cổ phần Thương mại và Dịch vụ Kỹ Thuật Khoan Dầu Khí PVD,Công ty Cổ phần Thương mại và Dịch vụ Kỹ Thuật Khoan Dầu Khí PVD,8.260.968.008,1.993.665.692,8260968008.0,1993665692.0
