row_label_raw,row_label_full,col_0,2021,2021_1,2020,2020_1,numeric__2021,numeric__2021_1,numeric__2020,numeric__2020_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng đang đi trên đường,Hàng đang đi trên đường,Hàng đang đi trên đường,257.175.000.000,-,-,-,257175000000.0,,,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,536.875.667.895,-,497.523.457.924,-,536875667895.0,,497523457924.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",27.062.487.559,-,22.005.575.983,-,27062487559.0,,22005575983.0,
"Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang",155.985.809.354,-,43.606.805.449,-,155985809354.0,,43606805449.0,
Thành phẩm,Thành phẩm,Thành phẩm,736.584.810.709,-,125.226.307.290,-,736584810709.0,,125226307290.0,
Hàng hóa,Hàng hóa,Hàng hóa,461.204.278.172,-,112.430.151.099,-,461204278172.0,,112430151099.0,
,,,2.174.888.053.689,-,800.792.297.745,-,2174888053689.0,,800792297745.0,
