row_label_raw,row_label_full,"25. Tinh hình thu nhập của cán bộ, công nhân viên",Năm 2020,Năm 2019,numeric__Năm 2020,numeric__Năm 2019
"I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên",1.997,1.840,1997.0,1840.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,347.734,367.475,347734.0,367475.0
2. Tiến thưởng,2. Tiến thưởng,2. Tiến thưởng,-,-,,
3. Thu nhập khác,2. Tiến thưởng > 3. Thu nhập khác,3. Thu nhập khác,627,2.479,627.0,2479.0
4. Tổng thu nhập (1+2+3),2. Tiến thưởng > 4. Tổng thu nhập (1+2+3),4. Tổng thu nhập (1+2+3),348.361,369.954,348361.0,369954.0
5. Tiến lương bình quân (đồng/người/tháng),2. Tiến thưởng > 5. Tiến lương bình quân (đồng/người/tháng),5. Tiến lương bình quân (đồng/người/tháng),"14,51","14,85",14.51,14.85
6. Thu nhập bình quân (đồng/người/tháng),2. Tiến thưởng > 6. Thu nhập bình quân (đồng/người/tháng),6. Thu nhập bình quân (đồng/người/tháng),"14,54","14,95",14.54,14.95
