row_label_raw,row_label_full,23.095 VND/USD,"224,01 VND/JPY",771 VND/THB,"numeric__224,01 VND/JPY",numeric__771 VND/THB
18.122 VND/CAD,18.122 VND/CAD,18.122 VND/CAD,17.789 VND/AUD,,,
28.419 VND/EUR,28.419 VND/EUR,28.419 VND/EUR,"17.469,5 VND/SGD",,,
31.520 VND/GBP,31.520 VND/GBP,31.520 VND/GBP,"26.211,5 VND/CHF",,,
