row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: VND > Số đầu năm,Đơn vị tính: VND > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm_1
,,,Số lượng,VND,Số lượng,VND,,,,
Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,82.818.465,828.184.650.000,75.289.959,752.899.590.000,82818465.0,828184650000.0,75289959.0,752899590000.0
Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,82.818.465,828.184.650.000,75.289.959,752.899.590.000,82818465.0,828184650000.0,75289959.0,752899590000.0
Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,82.818.465,828.184.650.000,75.289.959,752.899.590.000,82818465.0,828184650000.0,75289959.0,752899590000.0
