row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,3.843.034.953.521,4.606.855.910.332,3843034953521.0,4606855910332.0
"Giá vốn của vật liệu, hàng hóa đã bán","Giá vốn của vật liệu, hàng hóa đã bán","Giá vốn của vật liệu, hàng hóa đã bán",678.598.517.076,813.401.573.758,678598517076.0,813401573758.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,466.076.369.998,-,466076369998.0,
Giá vốn dịch vụ xây lắp,Giá vốn dịch vụ xây lắp,Giá vốn dịch vụ xây lắp,104.280.950.268,20.730.969.096,104280950268.0,20730969096.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.091.990.790.863,5.440.988.453.186,5091990790863.0,5440988453186.0
