row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,210.292.556.195,182.509.153.700,210292556195.0,182509153700.0
- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,- Chi phí vật liệu và công cụ dụng cụ,10.057.715.274,4.494.223.278,10057715274.0,4494223278.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,109.504.538.364,96.888.100.253,109504538364.0,96888100253.0
"- Chi phí vận chuyển, bốc vác","- Chi phí vận chuyển, bốc vác","- Chi phí vận chuyển, bốc vác",19.694.355.544,18.815.800.414,19694355544.0,18815800414.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,17.615.878.881,18.150.520.174,17615878881.0,18150520174.0
"- Chi phí quảng cáo, khuyến mại","- Chi phí quảng cáo, khuyến mại","- Chi phí quảng cáo, khuyến mại",6.714.643.394,5.543.295.871,6714643394.0,5543295871.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,26.783.228.285,24.445.601.822,26783228285.0,24445601822.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,19.922.196.453,14.171.611.888,19922196453.0,14171611888.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,224.532.661.301,191.919.370.188,224532661301.0,191919370188.0
- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,- Chi phí văn phòng phẩm,25.631.193.066,18.321.482.725,25631193066.0,18321482725.0
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,91.031.933.669,82.014.293.550,91031933669.0,82014293550.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,30.739.083.029,23.149.029.138,30739083029.0,23149029138.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,55.578.019.225,50.552.468.276,55578019225.0,50552468276.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,21.552.432.312,17.882.096.499,21552432312.0,17882096499.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,434.825.217.496,374.428.523.888,434825217496.0,374428523888.0
