row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,28.008.758.253,66.773.275.335,28008758253.0,66773275335.0
Chiết khấu thương mại trích trước (*),Chiết khấu thương mại trích trước (*),Chiết khấu thương mại trích trước (*),104.242.501.087,80.000.000.000,104242501087.0,80000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,132.251.259.340,146.773.275.335,132251259340.0,146773275335.0
