row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,4.486.599.351.977,3.190.129.918.957,,,4486599351977.0,3190129918957.0
310,310,310,I. Nợ ngắn hạn,,3.462.415.430.265,2.629.726.611.851,,,3462415430265.0,2629726611851.0
311,311,311,1. Phải trả người bán ngắn hạn,16,564.133.761.601,318.465.823.911,,16.0,564133761601.0,318465823911.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17,132.251.259.340,146.773.275.335,,17.0,132251259340.0,146773275335.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,64.929.269.084,43.162.156.602,,18.0,64929269084.0,43162156602.0
314,314,314,4. Phải trả người lao động,,61.932.931.356,59.356.318.445,,,61932931356.0,59356318445.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,93.182.143.087,44.992.869.107,,19.0,93182143087.0,44992869107.0
319,319,319,6. Phải trả ngắn hạn khác,20,234.542.842.167,243.673.194.072,,20.0,234542842167.0,243673194072.0
320,320,320,7. Vay và nợ thuê tài chính ngắn hạn,21,2.293.804.036.508,1.758.904.536.941,,21.0,2293804036508.0,1758904536941.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",22,17.639.187.122,14.398.437.438,,22.0,17639187122.0,14398437438.0
330,330,330,II. Nợ dài hạn,,1.024.183.921.712,560.403.307.106,,,1024183921712.0,560403307106.0
337,337,337,1. Phải trả dài hạn khác,20,10.881.637.600,5.245.555.800,,20.0,10881637600.0,5245555800.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,21,1.013.302.284.112,555.157.751.306,,21.0,1013302284112.0,555157751306.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,2.502.616.605.237,2.339.141.904.502,,,2502616605237.0,2339141904502.0
410,410,410,I. Vốn chủ sở hữu,23,2.502.616.605.237,2.339.141.904.502,,23.0,2502616605237.0,2339141904502.0
411,411,411,1. Vốn cổ phần,23.1,828.184.650.000,752.899.590.000,,231.0,828184650000.0,752899590000.0
411a,411a,411a,- Cổ phiếu phổ thông cổ quyền biểu quyết,,828.184.650.000,752.899.590.000,,,828184650000.0,752899590000.0
412,412,412,2. Thắng dư vốn cổ phần,23.1,418.432.992.221,418.432.992.221,,231.0,418432992221.0,418432992221.0
418,418,418,3. Quỹ đầu tư phát triển,23.1,1.057.574.691.172,753.114.963.010,,231.0,1057574691172.0,753114963010.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,23.1,198.424.271.844,414.694.359.271,,231.0,198424271844.0,414694359271.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,-,-,,,,
421b,421a > 421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,198.424.271.844,414.694.359.271,,,198424271844.0,414694359271.0
440,421a > 440,440,TỔNG CỘNG NGUỒN VỐN,,6.989.215.957.214,5.529.271.823.459,,,6989215957214.0,5529271823459.0
