row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2025VND,01.01.2025VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2025VND,numeric__01.01.2025VND
PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,504.684.762.510,381.952.072.308,,,504684762510.0,381952072308.0
Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,"Công ty liên kết, công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng, TGD kiểm người đại diện theo pháp luật Ngô Trường Nam, Trường Ban kiểm soát Nguyễn Minh Giang, Kiểm soát viên Phan Thị Mai","Trung tu hầm, đường Vận hành các trạm thu phíThi công xây lắpDuy tu bảo dưỡng hầm, đườngCộng",1.150.582.4953.647.065.400244.609.5001.655.543.9006.697.801.295,1.537.414.9003.647.065.400244.609.5001.150.582.4956.579.672.295,,,1.1505824953647065e+48,1.5374149003647065e+48
Công ty Cổ phần Tập đoàn Đèo Cả,Công ty Cổ phần Tập đoàn Đèo Cả,Công ty Cổ phần Tập đoàn Đèo Cả,Công ty mẹ,Thi công xây lắpCộng,254.985.126.957254.985.126.957,213.453.819.549213.453.819.549,,,2.54985126957255e+23,2.1345381954921344e+23
Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đèo Cả,Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đèo Cả,Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đèo Cả,Công ty có liên quan của PTGD Lê Châu Thắng; Thành viên HĐQT Nguyễn Quang Huy; Phó TGD Trần Văn Chí; Phó TGD Nguyễn Quỳnh Mai; Phó TGD Nguyễn Văn Ân; Phụ trách quản trị kiểm thư ký công ty Trần Tấn Huy.,Thuê xeCộng,730.978.138730.978.138,2.935.663.3012.935.663.301,,,7.309781387309782e+17,2.9356633012935664e+19
Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,Công ty Cổ phần Đầu tư và Xây dựng ICV Việt Nam,"Công ty con của Công ty mẹ, Công ty có liên quan của Thành viên HĐQT Trần Chủng, Thành viên HĐQT Nguyễn Quang Huy, Phó TGD Nguyễn Văn Ân",Dịch vụ khácThi công xây lắpCộng,3.684.240.00037.651.942.83141.336.182.831,637.938.182-637.938.182,,,3.6842400003765196e+31,
