row_label_raw,row_label_full,col_0,Giá trị sổ sách > 31.12.2025 > Giá trị VND,Giá trị sổ sách > 31.12.2025 > Dự phòng VND,Giá trị sổ sách > 01.01.2025 > Giá trị VND,Giá trị sổ sách > 01.01.2025 > Dự phòng VND,Giá trị hợp lý > 31.12.2025 > VND,Giá trị hợp lý > 01.01.2025 > VND,numeric__Giá trị sổ sách > 31.12.2025 > Giá trị VND,numeric__Giá trị sổ sách > 31.12.2025 > Dự phòng VND,numeric__Giá trị sổ sách > 01.01.2025 > Giá trị VND,numeric__Giá trị sổ sách > 01.01.2025 > Dự phòng VND,numeric__Giá trị hợp lý > 31.12.2025 > VND,numeric__Giá trị hợp lý > 01.01.2025 > VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,586.763.423.469,-,308.933.876.437,-,586.763.423.469,308.933.876.437,586763423469.0,,308933876437.0,,586763423469.0,308933876437.0
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,810.846.568.945,(11.035.892.482),629.018.879.802,(11.035.892.482),799.810.676.463,617.982.987.320,810846568945.0,-11035892482.0,629018879802.0,-11035892482.0,799810676463.0,617982987320.0
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,417.633.684.187,(1.301.620.413),367.557.269.758,(1.301.620.413),416.332.063.774,366.255.649.345,417633684187.0,-1301620413.0,367557269758.0,-1301620413.0,416332063774.0,366255649345.0
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,7.000.000.000,-,6.000.000.000,-,7.000.000.000,6.000.000.000,7000000000.0,,6000000000.0,,7000000000.0,6000000000.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,557.619.697.003,(873.033.836),829.113.369.727,(873.033.836),556.746.663.167,828.240.335.891,557619697003.0,-873033836.0,829113369727.0,-873033836.0,556746663167.0,828240335891.0
Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,14.567.111.018,-,6.432.529.990,-,14.567.111.018,6.432.529.990,14567111018.0,,6432529990.0,,14567111018.0,6432529990.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,2.159.353.542.677,-,1.088.617.731.665,-,2.159.353.542.677,1.088.617.731.665,2159353542677.0,,1088617731665.0,,2159353542677.0,1088617731665.0
Cộng,Cộng,Cộng,4.553.784.027.299,(13.210.546.731),3.235.673.657.379,(13.210.546.731),4.540.573.480.568,3.222.463.110.648,4553784027299.0,-13210546731.0,3235673657379.0,-13210546731.0,4540573480568.0,3222463110648.0
