row_label_raw,row_label_full,STT,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ lợi ích_1,Tỷ lệ quyền biểu quyết,Tỷ lệ quyền biểu quyết_1,numeric__Tên công ty,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ lợi ích_1,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ quyền biểu quyết_1
STT,STT,STT,Tên công ty,Địa chỉ,31.12.2025,01.01.2025,31.12.2025,01.01.2025,,,31122025.0,1012025.0,31122025.0,1012025.0
1,1,1,Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,"278 Thụy Khê, phường Tây Hồ, Thành phố Hà Nội, Việt Nam","47,42%","47,34%","50,00%","50,00%",,,0.4742,0.47340000000000004,0.5,0.5
2,2,2,Công ty Cổ phần Cao tốc Đồng Đăng - Trà Lĩnh,"Số 320, Tổ 30, phường Nùng Trí Cao, tỉnh Cao Bằng, Việt Nam","42,31%","42,31%","40,00%","40,00%",,,0.42310000000000003,0.42310000000000003,0.4,0.4
3,3,3,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,"Thôn Lương Cang, phường Đô Vinh, tỉnh Khánh Hòa, Việt Nam","38,00%","38,00%","38,00%","38,00%",,,0.38,0.38,0.38,0.38
4,4,4,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị,"Phòng số 311, Tầng 3, Khu văn phòng tòa CT2 Chung cư Ban Cơ Yếu Chính Phủ, đường Khuất Duy Tiến, phường Thanh Xuân, thành phố Hà Nội, Việt Nam","31,60%","31,60%","31,60%","31,60%",,,0.316,0.316,0.316,0.316
