row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,33.410.541.887,32.001.061.506,33410541887.0,32001061506.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,13.816.104.369,16.101.454.824,13816104369.0,16101454824.0
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,2.455.031.264,2.455.031.264,2455031264.0,2455031264.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,2.527.044.970,2.270.773.155,2527044970.0,2270773155.0
Chi phí khác,Chi phí khác,Chi phí khác,26.114.412.595,18.910.122.315,26114412595.0,18910122315.0
Cộng,Cộng,Cộng,78.323.135.085,71.738.443.064,78323135085.0,71738443064.0
