row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",900.872.961.915,619.376.335.416,900872961915.0,619376335416.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,509.078.957.425,688.669.002.018,509078957425.0,688669002018.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,430.625.255.531,348.937.233.697,430625255531.0,348937233697.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,314.385.356.956,217.174.205.201,314385356956.0,217174205201.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,98.762.616.880,147.843.270.449,98762616880.0,147843270449.0
Cộng,Cộng,Cộng,2.253.725.148.707,2.022.000.046.781,2253725148707.0,2022000046781.0
