row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
Giá vốn các trạm thu phí BOT,Giá vốn các trạm thu phí BOT,Giá vốn các trạm thu phí BOT,706.549.739.971,657.227.029.096,706549739971.0,657227029096.0
Giá vốn xây lắp,Giá vốn xây lắp,Giá vốn xây lắp,1.239.386.644.314,1.111.234.228.563,1239386644314.0,1111234228563.0
"Giá vốn duy tu bảo dưỡng hầm, đường","Giá vốn duy tu bảo dưỡng hầm, đường","Giá vốn duy tu bảo dưỡng hầm, đường",88.576.961.236,34.744.223.806,88576961236.0,34744223806.0
Giá vốn cung cấp dịch vụ trung chuyển,Giá vốn cung cấp dịch vụ trung chuyển,Giá vốn cung cấp dịch vụ trung chuyển,14.284.175.025,15.212.158.978,14284175025.0,15212158978.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,136.658.793.690,148.631.558.492,136658793690.0,148631558492.0
Cộng,Cộng,Cộng,2.185.456.314.236,1.967.049.198.935,2185456314236.0,1967049198935.0
