row_label_raw,row_label_full,01.01.2025,Thu phí trạm BOT VND,Hoạt động xây lắp VND,"Duy tu bảo dưỡng cầu, đường VND",Dịch vụ trung chuyển VND,Hoạt động khác VND,Tổng cộng VND,numeric__Thu phí trạm BOT VND,numeric__Hoạt động xây lắp VND,"numeric__Duy tu bảo dưỡng cầu, đường VND",numeric__Dịch vụ trung chuyển VND,numeric__Hoạt động khác VND,numeric__Tổng cộng VND
Tải sản bộ phận Tài sản không phân bổ,Tải sản bộ phận Tài sản không phân bổ,Tải sản bộ phận Tài sản không phân bổ,35.317.671.994.443,760.897.807.752,56.219.096.515,9.517.591.464,57.145.598.479,36.201.452.088.653,35317671994443.0,760897807752.0,56219096515.0,9517591464.0,57145598479.0,36201452088653.0
Tải sản bộ phận Tài sản không phân bổ,Tải sản bộ phận Tài sản không phân bổ,Tải sản bộ phận Tài sản không phân bổ,,,,,,2.704.908.643.586,,,,,,2704908643586.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,35.317.671.994.443,760.897.807.752,56.219.096.515,9.517.591.464,57.145.598.479,38.906.360.732.239,35317671994443.0,760897807752.0,56219096515.0,9517591464.0,57145598479.0,38906360732239.0
Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,26.299.157.550.253,533.771.130.220,10.933.673.620,-,38.120.986.510,26.881.983.340.603,26299157550253.0,533771130220.0,10933673620.0,,38120986510.0,26881983340603.0
Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,,,,,,1.094.750.441.541,,,,,,1094750441541.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,26.299.157.550.253,533.771.130.220,10.933.673.620,-,38.120.986.510,27.976.733.782.144,26299157550253.0,533771130220.0,10933673620.0,,38120986510.0,27976733782144.0
