row_label_raw,row_label_full,31.12.2025,Thu phí trạm BOT VND,Hoạt động xây lắp VND,"Duy tu bảo dưỡng cầu, đường VND",Dịch vụ trung chuyển VND,Hoạt động khác VND,Tổng cộng VND,numeric__Thu phí trạm BOT VND,numeric__Hoạt động xây lắp VND,"numeric__Duy tu bảo dưỡng cầu, đường VND",numeric__Dịch vụ trung chuyển VND,numeric__Hoạt động khác VND,numeric__Tổng cộng VND
Tài sản bộ phận Tài sản không phân bổ,Tài sản bộ phận Tài sản không phân bổ,Tài sản bộ phận Tài sản không phân bổ,35.890.505.367.786,1.038.462.149.467,74.643.734.186,7.236.167.713,59.499.900.462,37.070.347.319.614,35890505367786.0,1038462149467.0,74643734186.0,7236167713.0,59499900462.0,37070347319614.0
Tài sản bộ phận Tài sản không phân bổ,Tài sản bộ phận Tài sản không phân bổ,Tài sản bộ phận Tài sản không phân bổ,,,,,,3.681.728.362.843,,,,,,3681728362843.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,35.890.505.367.786,1.038.462.149.467,74.643.734.186,7.236.167.713,59.499.900.462,40.752.075.682.457,35890505367786.0,1038462149467.0,74643734186.0,7236167713.0,59499900462.0,40752075682457.0
Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,26.295.442.244.045,433.222.983.495,18.314.235.086,-,50.600.689.330,26.797.580.151.956,26295442244045.0,433222983495.0,18314235086.0,,50600689330.0,26797580151956.0
Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,Nợ phải trả bộ phận Nợ phải trả không phân bổ,,,,,,1.781.917.974.156,,,,,,1781917974156.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,26.295.442.244.045,433.222.983.495,18.314.235.086,-,50.600.689.330,28.579.498.126.112,26295442244045.0,433222983495.0,18314235086.0,,50600689330.0,28579498126112.0
