row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2025VND,01.01.2025VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2025VND,numeric__01.01.2025VND
PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),,,,
Công ty Cổ phần BOTTrung Lương - MỹThuận,PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo) > Công ty Cổ phần BOTTrung Lương - MỹThuận,Công ty Cổ phần BOTTrung Lương - MỹThuận,"Công ty có liên quan của Chủ tịch HĐQT HồMinh Hoàng, Phó Chủ tịch HĐQT NguyễnTấn Đông, Thành viên HĐQT Võ Thụy Linh","Duy tu bảo dưỡng hàm,đườngThuê xeCộng",15.248.299.647388.363.63515.636.663.282,13.158.482.562388.363.63513.546.846.197,,,1.5248299647388362e+30,1.3158482562388365e+30
Công ty Cổ phần Cao tốcCam Lâm - Vĩnh Hảo,PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo) > Công ty Cổ phần Cao tốcCam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốcCam Lâm - Vĩnh Hảo,"Công ty liên kết, Công ty có liên quan củaPhó Chủ tịch HĐQT Nguyễn Tấn Đông","Thi công xây lắpDuy tu bảo dưỡng hàm,đườngThuê xeCộng",127.567.935.78423.069.617.770337.500.000150.975.053.554,144.798.132.784-144.798.132.784,,,1.275679357842307e+43,
Công ty Cổ phần Cao tốcĐồng Đăng - Trà Lĩnh,PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo) > Công ty Cổ phần Cao tốcĐồng Đăng - Trà Lĩnh,Công ty Cổ phần Cao tốcĐồng Đăng - Trà Lĩnh,"Công ty liên kết, Công ty có liên quan củaPhó chủ tịch HĐQT Nguyễn Hữu Hùng,Thành viên HĐQT Nguyễn Quang Huy",Thi công xây lắpCộng,34.322.956.45334.322.956.453,-,,,3.432295645334323e+21,
