row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
Vốn đầu tư của chủ sở hữu:,Vốn đầu tư của chủ sở hữu:,Vốn đầu tư của chủ sở hữu:,,,,
- Vốn góp đầu năm,Vốn đầu tư của chủ sở hữu: > - Vốn góp đầu năm,- Vốn góp đầu năm,4.322.555.280.000,3.293.503.510.000,4322555280000.0,3293503510000.0
- Vốn góp tăng trong năm,Vốn đầu tư của chủ sở hữu: > - Vốn góp tăng trong năm,- Vốn góp tăng trong năm,651.774.750.000,1.029.051.770.000,651774750000.0,1029051770000.0
- Vốn góp giảm trong năm,- Vốn góp giảm trong năm,- Vốn góp giảm trong năm,-,-,,
- Vốn góp cuối năm,- Vốn góp giảm trong năm > - Vốn góp cuối năm,- Vốn góp cuối năm,4.974.330.030.000,4.322.555.280.000,4974330030000.0,4322555280000.0
"Cổ tức, lợi nhuận đã chia","- Vốn góp giảm trong năm > Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia",236.774.750.000,205.753.590.000,236774750000.0,205753590000.0
